	drug_concept_id	CONCEPT_ID	CONCEPT_CODE	CONCEPT_NAME	ONTOLOGY_LOGIC	ONTOLOGY_URI	ONTOLOGY_LABEL	MAPPING_CATEGORY	MAPPING_EVIDENCE
956	929435	929435	167.0	Acetazolamide	nan	CHEBI_27690	acetazolamide	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00819 | OBO_LABEL-OMOP_ANCESTOR_LABEL:acetazolamide | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:acetazolamide | OBO_LABEL-OMOP_CONCEPT_LABEL:acetazolamide | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:acetazolamide | OBO_LABEL-OMOP_CONCEPT_SYNONYM:acetazolamide | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:acetazolamide | CONCEPT_SIMILARITY:CHEBI_27690_1.0
957	929504	929504	34905.0	proparacaine	nan	CHEBI_8485	proparacaine	Automatic One-to-One Concept	OBO_LABEL-OMOP_ANCESTOR_LABEL:proparacaine | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:proparacaine | OBO_LABEL-OMOP_CONCEPT_LABEL:proparacaine | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:proparacaine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:proparacaine | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:proparacaine | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:proxymetacaine | CONCEPT_SIMILARITY:CHEBI_8485_1.0
958	935390	935390	35382.0	resorcinol	nan	CHEBI_27810	resorcinol	Automatic One-to-One Concept	OBO_LABEL-OMOP_CONCEPT_LABEL:resorcinol | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:resorcinol | OBO_LABEL-OMOP_ANCESTOR_LABEL:resorcinol | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:resorcinol | OBO_LABEL-OMOP_CONCEPT_SYNONYM:resorcinol | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:resorcinol | CONCEPT_SIMILARITY:CHEBI_27810_1.0
959	935529	935529	18889.0	Benoxinate	nan	CHEBI_309594	oxybuprocaine	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00892 | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:benoxinate | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:benoxinate | OBO_LABEL-OMOP_CONCEPT_SYNONYM:oxybuprocaine | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:oxybuprocaine | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:benoxinate | CONCEPT_SIMILARITY:CHEBI_309594_1.0
960	938205	938205	1952.0	Camphor	nan	CHEBI_36773	camphor	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01744 | OBO_LABEL-OMOP_ANCESTOR_LABEL:camphor | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:camphor | OBO_LABEL-OMOP_CONCEPT_LABEL:camphor | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:camphor | OBO_LABEL-OMOP_CONCEPT_SYNONYM:camphor | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:camphor | CONCEPT_SIMILARITY:CHEBI_36773_1.0
961	939259	939259	19831.0	Budesonide	nan	CHEBI_3207	budesonide	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01222 | OBO_LABEL-OMOP_CONCEPT_LABEL:budesonide | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:budesonide | OBO_LABEL-OMOP_ANCESTOR_LABEL:budesonide | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:budesonide | OBO_LABEL-OMOP_CONCEPT_SYNONYM:budesonide | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:budesonide | CONCEPT_SIMILARITY:CHEBI_3207_1.0
962	940541	940541	37320.0	sulfabenzamide	nan	CHEBI_94677	sulfabenzamide	Automatic One-to-One Concept	OBO_LABEL-OMOP_ANCESTOR_LABEL:sulfabenzamide | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:sulfabenzamide | OBO_LABEL-OMOP_CONCEPT_LABEL:sulfabenzamide | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:sulfabenzamide | OBO_LABEL-OMOP_CONCEPT_SYNONYM:sulfabenzamide | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:sulfabenzamide | CONCEPT_SIMILARITY:CHEBI_94677_1.0
963	941258	941258	82003.0	Docusate	nan	CHEBI_534	1,4-bis(2-ethylhexyl) sulfosuccinate	Automatic One-to-One Concept	OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:docusate | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:docusate | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:docusate | CONCEPT_SIMILARITY:CHEBI_534_1.0
964	942028	942028	38298.0	tioconazole	nan	CHEBI_9604	tioconazole	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01007 | OBO_LABEL-OMOP_ANCESTOR_LABEL:tioconazole | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:tioconazole | OBO_LABEL-OMOP_CONCEPT_LABEL:tioconazole | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:tioconazole | OBO_LABEL-OMOP_CONCEPT_SYNONYM:tioconazole | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:tioconazole | CONCEPT_SIMILARITY:CHEBI_9604_1.0
965	942350	942350	38413.0	torsemide	nan	CHEBI_9637	torasemide	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00214 | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:torsemide | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:torsemide | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:torsemide | OBO_LABEL-OMOP_CONCEPT_SYNONYM:torasemide | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:torasemide | CONCEPT_SIMILARITY:CHEBI_9637_1.0
966	947416	947416	83947.0	tazarotene	nan	CHEBI_32184	tazarotene	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00799 | OBO_LABEL-OMOP_ANCESTOR_LABEL:tazarotene | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:tazarotene | OBO_LABEL-OMOP_CONCEPT_LABEL:tazarotene | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:tazarotene | OBO_LABEL-OMOP_CONCEPT_SYNONYM:tazarotene | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:tazarotene | CONCEPT_SIMILARITY:CHEBI_32184_1.0
967	948787	948787	8565.0	Polythiazide	nan	CHEBI_8327	polythiazide	Automatic One-to-One Concept	OBO_LABEL-OMOP_ANCESTOR_LABEL:polythiazide | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:polythiazide | OBO_LABEL-OMOP_CONCEPT_LABEL:polythiazide | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:polythiazide | OBO_LABEL-OMOP_CONCEPT_SYNONYM:polythiazide | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:polythiazide | CONCEPT_SIMILARITY:CHEBI_8327_1.0
968	949453	949453	20875.0	chloroxine	nan	CHEBI_59477	chloroxine	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01243 | OBO_LABEL-OMOP_ANCESTOR_LABEL:chloroxine | OBO_LABEL-OMOP_CONCEPT_LABEL:chloroxine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:chloroxine | CONCEPT_SIMILARITY:CHEBI_59477_1.0
969	950370	950370	2116.0	Carteolol	nan	CHEBI_3437	carteolol	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00521 | OBO_LABEL-OMOP_CONCEPT_LABEL:carteolol | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:carteolol | OBO_LABEL-OMOP_ANCESTOR_LABEL:carteolol | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:carteolol | OBO_LABEL-OMOP_CONCEPT_SYNONYM:carteolol | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:carteolol | CONCEPT_SIMILARITY:CHEBI_3437_1.0
970	950435	950435	21183.0	Citric Acid	nan	CHEBI_30769	citric acid	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db04272 | OBO_LABEL-OMOP_CONCEPT_LABEL:citric_acid | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:citric_acid | OBO_LABEL-OMOP_ANCESTOR_LABEL:citric_acid | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:citric_acid | OBO_LABEL-OMOP_CONCEPT_SYNONYM:citric_acid | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:citric_acid | CONCEPT_SIMILARITY:CHEBI_30769_1.0
971	950933	950933	2129.0	Castor Oil	nan	CHEBI_140618	castor oil	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db11113 | OBO_LABEL-OMOP_CONCEPT_LABEL:castor_oil | OBO_LABEL-OMOP_ANCESTOR_LABEL:castor_oil | OBO_LABEL-OMOP_CONCEPT_SYNONYM:castor_oil | CONCEPT_SIMILARITY:CHEBI_140618_1.0
972	952045	952045	42527.0	Amphotericin	NOT YET MAPPED	NOT YET MAPPED	NOT YET MAPPED	Unmapped	Concept could not be mapped using DbXRefs or exact matches to labels and synonyms and thus requires similarity or manual mapping
973	953076	953076	4278.0	Famotidine	nan	CHEBI_4975	famotidine	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00927 | OBO_LABEL-OMOP_ANCESTOR_LABEL:famotidine | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:famotidine | OBO_LABEL-OMOP_CONCEPT_LABEL:famotidine | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:famotidine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:famotidine | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:famotidine | CONCEPT_SIMILARITY:CHEBI_4975_1.0
974	955252	955252	4462.0	Fluocinonide	nan	CHEBI_5109	fluocinonide	Automatic One-to-One Concept	OBO_LABEL-OMOP_CONCEPT_LABEL:fluocinonide | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:fluocinonide | OBO_LABEL-OMOP_ANCESTOR_LABEL:fluocinonide | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:fluocinonide | OBO_LABEL-OMOP_CONCEPT_SYNONYM:fluocinonide | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:fluocinonide | CONCEPT_SIMILARITY:CHEBI_5109_1.0
975	955372	955372	448.0	Ethanol	nan	CHEBI_16236	ethanol	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00898 | OBO_LABEL-OMOP_CONCEPT_LABEL:ethanol | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:ethanol | OBO_LABEL-OMOP_ANCESTOR_LABEL:ethanol | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:ethanol | OBO_LABEL-OMOP_CONCEPT_SYNONYM:ethanol | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:ethanol | CONCEPT_SIMILARITY:CHEBI_16236_1.0
976	955583	955583	4491.0	Fluorometholone	nan	CHEBI_31625	fluorometholone	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00324 | OBO_LABEL-OMOP_CONCEPT_LABEL:fluorometholone | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:fluorometholone | OBO_LABEL-OMOP_ANCESTOR_LABEL:fluorometholone | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:fluorometholone | OBO_LABEL-OMOP_CONCEPT_SYNONYM:fluorometholone | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:fluorometholone | CONCEPT_SIMILARITY:CHEBI_31625_1.0
977	956874	956874	4603.0	Furosemide	nan	CHEBI_47426	furosemide	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00695 | OBO_LABEL-OMOP_CONCEPT_LABEL:furosemide | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:furosemide | OBO_LABEL-OMOP_ANCESTOR_LABEL:furosemide | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:furosemide | OBO_LABEL-OMOP_CONCEPT_SYNONYM:furosemide | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:furosemide | CONCEPT_SIMILARITY:CHEBI_47426_1.0
978	958527	958527	89781.0	belladonna extract, USP	OR	CHEBI_8069 | CHEBI_3228 | CHEBI_8093 | CHEBI_32114 | CHEBI_52010 | CHEBI_6762 | CHEBI_15407 | CHEBI_8104 | CHEBI_91090 | CHEBI_6824	phenobarbital | butabarbital | phenylephrine | salicylamide | chlorphenamine | mepyramine | (-)-ephedrine | phenylpropanolamine | charcoal | hexamethylenetetramine	Automatic One-to-Many Ancestor	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01174 | OBO_LABEL-OMOP_ANCESTOR_LABEL:phenobarbital | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:phenobarbital
979	960900	960900	91263.0	Aloe Extract	nan	CHEBI_50733	nutraceutical	Manual One-to-One Concept	Source:DrugBank_DB13906 | Hand Mapping
980	961145	961145	4910.0	Glycerin	nan	CHEBI_17754	glycerol	Automatic One-to-One Concept	OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:glycerin | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:glycerin | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:glycerin | CONCEPT_SIMILARITY:CHEBI_17754_1.0
981	962398	962398	4919.0	Glycine	OR	CHEBI_15428 | CHEBI_29947	glycine | glycine residue	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00145 | OBO_LABEL-OMOP_CONCEPT_LABEL:glycine | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:glycine | OBO_LABEL-OMOP_ANCESTOR_LABEL:glycine | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:glycine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:glycine | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:glycine | CONCEPT_SIMILARITY:CHEBI_15428_1.0 | CONCEPT_SIMILARITY:CHEBI_29947_1.0
982	964407	964407	9525.0	Salicylic Acid	nan	CHEBI_16914	salicylic acid	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00936 | OBO_LABEL-OMOP_ANCESTOR_LABEL:salicylic_acid | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:salicylic_acid | OBO_LABEL-OMOP_CONCEPT_LABEL:salicylic_acid | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:salicylic_acid | OBO_LABEL-OMOP_CONCEPT_SYNONYM:salicylic_acid | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:salicylic_acid | CONCEPT_SIMILARITY:CHEBI_16914_1.0
983	966991	966991	9796.0	Simethicone	OR	CHEBI_7823 | CHEBI_3311 | CHEBI_16794 | CHEBI_31515 | CHEBI_16684 | CHEBI_3614 | CHEBI_15409 | CHEBI_32139 | CHEBI_49575 | CHEBI_46905 | CHEBI_30769 | CHEBI_107736 | CHEBI_5950 | CHEBI_6533 | CHEBI_3720 | CHEBI_53786 | CHEBI_5747 | CHEBI_31793 | CHEBI_35149 | CHEBI_7916 | CHEBI_3125 | CHEBI_31302 | CHEBI_91090 | CHEBI_6532 | CHEBI_134967 | CHEBI_518413 | CHEBI_6637 | CHEBI_33130 | CHEBI_30187 | CHEBI_48140	oxazepam | calcium carbonate | scopolamine | domperidone | atropine | chlorhexidine | (-)-menthol | sodium hydrogencarbonate | diazepam | (r)-pantothenic acid | citric acid | metoclopramide | iodoquinol | loperamide hydrochloride | cisapride | alverine hydrochloride | homatropine | magnesium carbonate | magnesium hydroxide | pantothenic acid | bisacodyl | bromazepam | charcoal | loperamide | cinametic acid | alverine | magnesium dihydroxide | aluminium hydroxide | aluminium oxide | silicone macromolecule	Automatic One-to-Many Ancestor	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db06724 | OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00836 | OBO_LABEL-OMOP_ANCESTOR_LABEL:calcium_carbonate | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:calcium_carbonate | OBO_LABEL-OMOP_ANCESTOR_LABEL:magnesium_hydroxide | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:magnesium_hydroxide | OBO_LABEL-OMOP_ANCESTOR_LABEL:loperamide | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:loperamide | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:aluminum_hydroxide
984	967823	967823	9863.0	Sodium Chloride	nan	CHEBI_26710	sodium chloride	Automatic One-to-One Concept	OBO_LABEL-OMOP_ANCESTOR_LABEL:sodium_chloride | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:sodium_chloride | OBO_LABEL-OMOP_CONCEPT_LABEL:sodium_chloride | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:sodium_chloride | OBO_LABEL-OMOP_CONCEPT_SYNONYM:sodium_chloride | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:sodium_chloride | CONCEPT_SIMILARITY:CHEBI_26710_1.0
985	974166	974166	5487.0	Hydrochlorothiazide	nan	CHEBI_5778	hydrochlorothiazide	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00999 | OBO_LABEL-OMOP_ANCESTOR_LABEL:hydrochlorothiazide | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:hydrochlorothiazide | OBO_LABEL-OMOP_CONCEPT_LABEL:hydrochlorothiazide | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:hydrochlorothiazide | OBO_LABEL-OMOP_CONCEPT_SYNONYM:hydrochlorothiazide | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:hydrochlorothiazide | CONCEPT_SIMILARITY:CHEBI_5778_1.0
986	977949	977949	5645.0	ichthammol	nan	CHEBI_50177	dermatologic drug	Manual One-to-One Concept	Source:CHEMBL_2109035 | Source:DrugBank_DB11341 | Hand Mapping
987	985247	985247	612.0	Aluminum Hydroxide	nan	CHEBI_33130	aluminium hydroxide	Automatic One-to-One Concept	OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:aluminum_hydroxide | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:aluminum_hydroxide | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:aluminum_hydroxide | OBO_LABEL-OMOP_CONCEPT_SYNONYM:aluminium_hydroxide | CONCEPT_SIMILARITY:CHEBI_33130_1.0
988	986790	986790	618278.0	Azelate	nan	CHEBI_48131	alpha,omega-dicarboxylic acid	Manual One-to-One Concept	Source:DrugBank_DB00548 | Hand Mapping
989	989482	989482	228790.0	Dutasteride	nan	CHEBI_521033	dutasteride	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01126 | OBO_LABEL-OMOP_CONCEPT_LABEL:dutasteride | OBO_LABEL-OMOP_ANCESTOR_LABEL:dutasteride | OBO_LABEL-OMOP_CONCEPT_SYNONYM:dutasteride | CONCEPT_SIMILARITY:CHEBI_521033_1.0
990	990069	990069	2348.0	Chloramphenicol	OR	CHEBI_3605 | CHEBI_17698	chloramphenicol palmitate | chloramphenicol	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00446 | OBO_LABEL-OMOP_ANCESTOR_LABEL:chloramphenicol | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:chloramphenicol | OBO_LABEL-OMOP_CONCEPT_LABEL:chloramphenicol | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:chloramphenicol | OBO_LABEL-OMOP_CONCEPT_SYNONYM:chloramphenicol | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:chloramphenicol | CONCEPT_SIMILARITY:CHEBI_17698_1.0
991	991825	991825	236778.0	Trospium	nan	CHEBI_145791	trospium	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00209 | OBO_LABEL-OMOP_CONCEPT_LABEL:trospium | OBO_LABEL-OMOP_ANCESTOR_LABEL:trospium | OBO_LABEL-OMOP_CONCEPT_SYNONYM:trospium | CONCEPT_SIMILARITY:CHEBI_145791_1.0
992	996416	996416	25025.0	Finasteride	nan	CHEBI_5062	finasteride	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01216 | OBO_LABEL-OMOP_CONCEPT_LABEL:finasteride | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:finasteride | OBO_LABEL-OMOP_ANCESTOR_LABEL:finasteride | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:finasteride | OBO_LABEL-OMOP_CONCEPT_SYNONYM:finasteride | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:finasteride | CONCEPT_SIMILARITY:CHEBI_5062_1.0
993	997496	997496	2550.0	Cinoxacin	nan	CHEBI_3716	cinoxacin	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00827 | OBO_LABEL-OMOP_ANCESTOR_LABEL:cinoxacin | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:cinoxacin | OBO_LABEL-OMOP_CONCEPT_LABEL:cinoxacin | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:cinoxacin | OBO_LABEL-OMOP_CONCEPT_SYNONYM:cinoxacin | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:cinoxacin | CONCEPT_SIMILARITY:CHEBI_3716_1.0
994	1000632	1000632	2623.0	Clotrimazole	nan	CHEBI_3764	clotrimazole	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00257 | OBO_LABEL-OMOP_CONCEPT_LABEL:clotrimazole | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:clotrimazole | OBO_LABEL-OMOP_ANCESTOR_LABEL:clotrimazole | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:clotrimazole | OBO_LABEL-OMOP_CONCEPT_SYNONYM:clotrimazole | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:clotrimazole | CONCEPT_SIMILARITY:CHEBI_3764_1.0
995	1036690	1036690	10328.0	Tannic Acid	nan	CHEBI_75211	tannic acid	Automatic One-to-One Concept	OBO_LABEL-OMOP_CONCEPT_LABEL:tannic_acid | OBO_LABEL-OMOP_ANCESTOR_LABEL:tannic_acid | OBO_LABEL-OMOP_CONCEPT_SYNONYM:tannic_acid | CONCEPT_SIMILARITY:CHEBI_75211_1.0
996	1101898	1101898	27169.0	leflunomide	nan	CHEBI_6402	leflunomide	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01097 | OBO_LABEL-OMOP_ANCESTOR_LABEL:leflunomide | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:leflunomide | OBO_LABEL-OMOP_CONCEPT_LABEL:leflunomide | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:leflunomide | OBO_LABEL-OMOP_CONCEPT_SYNONYM:leflunomide | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:leflunomide | CONCEPT_SIMILARITY:CHEBI_6402_1.0
997	1103006	1103006	275635.0	desloratadine	nan	CHEBI_291342	desloratadine	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00967 | OBO_LABEL-OMOP_CONCEPT_LABEL:desloratadine | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:desloratadine | OBO_LABEL-OMOP_ANCESTOR_LABEL:desloratadine | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:desloratadine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:desloratadine | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:desloratadine | CONCEPT_SIMILARITY:CHEBI_291342_1.0
998	1110410	1110410	7052.0	Morphine	OR	CHEBI_50731 | CHEBI_17303 | CHEBI_58097	morphine sulfate pentahydrate | morphine | morphine(1+)	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00295 | OBO_LABEL-OMOP_ANCESTOR_LABEL:morphine | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:morphine | OBO_LABEL-OMOP_CONCEPT_LABEL:morphine | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:morphine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:morphine | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:morphine | CONCEPT_SIMILARITY:CHEBI_17303_1.0 | CONCEPT_SIMILARITY:CHEBI_58097_1.0
999	1110727	1110727	3013.0	Cyproheptadine	OR	CHEBI_650917 | CHEBI_4046	cyproheptadine hydrochloride sesquihydrate | cyproheptadine	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00434 | OBO_LABEL-OMOP_CONCEPT_LABEL:cyproheptadine | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:cyproheptadine | OBO_LABEL-OMOP_ANCESTOR_LABEL:cyproheptadine | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:cyproheptadine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:cyproheptadine | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:cyproheptadine | CONCEPT_SIMILARITY:CHEBI_4046_1.0
1000	1112807	1112807	1191.0	Aspirin	nan	CHEBI_15365	acetylsalicylic acid	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00945 | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:aspirin | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:aspirin | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:aspirin | OBO_LABEL-OMOP_CONCEPT_SYNONYM:acetylsalicylic_acid | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:acetylsalicylic_acid | CONCEPT_SIMILARITY:CHEBI_15365_1.0
