	drug_concept_id	concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason	_c0	_c1	_c7	_c11	_c12	_c13	_c14	_c16
332	917006	917006	benzocaine	Drug	RxNorm	Ingredient	S	1399	1970-01-01	2099-12-31		1399	ENG	5478848	ATC	IN	R02AD01	benzocaine	N
333	932745	932745	bumetanide	Drug	RxNorm	Ingredient	S	1808	1970-01-01	2099-12-31		1808	ENG	5478995	ATC	IN	C03CA02	bumetanide	N
334	1133201	1133201	buprenorphine	Drug	RxNorm	Ingredient	S	1819	1970-01-01	2099-12-31		1819	ENG	5479004	ATC	IN	N02AE01	buprenorphine	N
335	1133201	1133201	buprenorphine	Drug	RxNorm	Ingredient	S	1819	1970-01-01	2099-12-31		1819	ENG	5479005	ATC	IN	N07BC01	buprenorphine	N
336	733301	733301	buspirone	Drug	RxNorm	Ingredient	S	1827	1970-01-01	2099-12-31		1827	ENG	5479009	ATC	IN	N05BE01	buspirone	N
337	1786842	1786842	cephradine	Drug	RxNorm	Ingredient	S	2239	1970-01-01	2099-12-31		2239	ENG	5479179	ATC	IN	J01DB09	cefradine	N
338	1792515	1792515	chloroquine	Drug	RxNorm	Ingredient	S	2393	1970-01-01	2099-12-31		2393	ENG	5479255	ATC	IN	P01BA01	chloroquine	N
339	1192710	1192710	chlorpheniramine	Drug	RxNorm	Ingredient	S	2400	1970-01-01	2099-12-31		2400	ENG	5479261	ATC	IN	R06AB04	chlorphenamine	N
340	19095164	19095164	cholecalciferol	Drug	RxNorm	Ingredient	S	2418	1970-01-01	2099-12-31		2418	ENG	5479444	ATC	IN	A11CC05	colecalciferol	N
341	1797513	1797513	ciprofloxacin	Drug	RxNorm	Ingredient	S	2551	1970-01-01	2099-12-31		2551	ENG	5479339	ATC	IN	J01MA02	ciprofloxacin	N
342	1797513	1797513	ciprofloxacin	Drug	RxNorm	Ingredient	S	2551	1970-01-01	2099-12-31		2551	ENG	5479340	ATC	IN	S01AE03	ciprofloxacin	N
343	1797513	1797513	ciprofloxacin	Drug	RxNorm	Ingredient	S	2551	1970-01-01	2099-12-31		2551	ENG	5479341	ATC	IN	S02AA15	ciprofloxacin	N
344	1797513	1797513	ciprofloxacin	Drug	RxNorm	Ingredient	S	2551	1970-01-01	2099-12-31		2551	ENG	5479342	ATC	IN	S03AA07	ciprofloxacin	N
345	1197677	1197677	clemastine	Drug	RxNorm	Ingredient	S	2578	1970-01-01	2099-12-31		2578	ENG	5479354	ATC	IN	D04AA14	clemastine	N
346	1197677	1197677	clemastine	Drug	RxNorm	Ingredient	S	2578	1970-01-01	2099-12-31		2578	ENG	5479355	ATC	IN	R06AA04	clemastine	N
347	997881	997881	clindamycin	Drug	RxNorm	Ingredient	S	2582	1970-01-01	2099-12-31		2582	ENG	5479362	ATC	IN	D10AF01	clindamycin	N
348	997881	997881	clindamycin	Drug	RxNorm	Ingredient	S	2582	1970-01-01	2099-12-31		2582	ENG	5479363	ATC	IN	G01AA10	clindamycin	N
349	997881	997881	clindamycin	Drug	RxNorm	Ingredient	S	2582	1970-01-01	2099-12-31		2582	ENG	5479364	ATC	IN	J01FF01	clindamycin	N
350	1398937	1398937	clonidine	Drug	RxNorm	Ingredient	S	2599	1970-01-01	2099-12-31		2599	ENG	5479402	ATC	IN	C02AC01	clonidine	N
351	1398937	1398937	clonidine	Drug	RxNorm	Ingredient	S	2599	1970-01-01	2099-12-31		2599	ENG	5479403	ATC	IN	N02CX02	clonidine	N
352	1398937	1398937	clonidine	Drug	RxNorm	Ingredient	S	2599	1970-01-01	2099-12-31		2599	ENG	5479404	ATC	IN	S01EA04	clonidine	N
353	800878	800878	clozapine	Drug	RxNorm	Ingredient	S	2626	1970-01-01	2099-12-31		2626	ENG	5479426	ATC	IN	N05AH02	clozapine	N
354	19010015	19010015	cyclopenthiazide	Drug	RxNorm	Ingredient	S	3000	1970-01-01	2099-12-31		3000	ENG	5479554	ATC	IN	C03AA07	cyclopenthiazide	N
355	1511449	1511449	danazol	Drug	RxNorm	Ingredient	S	3102	1970-01-01	2099-12-31		3102	ENG	5479577	ATC	IN	G03XA01	danazol	N
356	723013	723013	diazepam	Drug	RxNorm	Ingredient	S	3322	1970-01-01	2099-12-31		3322	ENG	5479687	ATC	IN	N05BA01	diazepam	N
357	923840	923840	dibucaine	Drug	RxNorm	Ingredient	S	3339	1970-01-01	2099-12-31		3339	ENG	5479326	ATC	IN	C05AD04	cinchocaine	N
358	923840	923840	dibucaine	Drug	RxNorm	Ingredient	S	3339	1970-01-01	2099-12-31		3339	ENG	5479327	ATC	IN	D04AB02	cinchocaine	N
359	923840	923840	dibucaine	Drug	RxNorm	Ingredient	S	3339	1970-01-01	2099-12-31		3339	ENG	5479328	ATC	IN	N01BB06	cinchocaine	N
360	923840	923840	dibucaine	Drug	RxNorm	Ingredient	S	3339	1970-01-01	2099-12-31		3339	ENG	5479329	ATC	IN	S01HA06	cinchocaine	N
361	923840	923840	dibucaine	Drug	RxNorm	Ingredient	S	3339	1970-01-01	2099-12-31		3339	ENG	5479330	ATC	IN	S02DA04	cinchocaine	N
362	1124300	1124300	diclofenac	Drug	RxNorm	Ingredient	S	3355	1970-01-01	2099-12-31		3355	ENG	5479702	ATC	IN	D11AX18	diclofenac	N
363	1124300	1124300	diclofenac	Drug	RxNorm	Ingredient	S	3355	1970-01-01	2099-12-31		3355	ENG	5479703	ATC	IN	M01AB05	diclofenac	N
364	1124300	1124300	diclofenac	Drug	RxNorm	Ingredient	S	3355	1970-01-01	2099-12-31		3355	ENG	5479704	ATC	IN	M02AA15	diclofenac	N
365	1124300	1124300	diclofenac	Drug	RxNorm	Ingredient	S	3355	1970-01-01	2099-12-31		3355	ENG	5479705	ATC	IN	S01BC03	diclofenac	N
366	19026096	19026096	diflucortolone	Drug	RxNorm	Ingredient	S	3392	1970-01-01	2099-12-31		3392	ENG	5479730	ATC	IN	D07AC06	diflucortolone	N
367	19026096	19026096	diflucortolone	Drug	RxNorm	Ingredient	S	3392	1970-01-01	2099-12-31		3392	ENG	5479731	ATC	IN	D07XC04	diflucortolone	N
368	19037833	19037833	domperidone	Drug	RxNorm	Ingredient	S	3626	1970-01-01	2099-12-31		3626	ENG	5479838	ATC	IN	A03FA03	domperidone	N
369	19037989	19037989	dothiepin	Drug	RxNorm	Ingredient	S	3634	1970-01-01	2099-12-31		3634	ENG	5479846	ATC	IN	N06AA16	dosulepin	N
370	738156	738156	doxepin	Drug	RxNorm	Ingredient	S	3638	1970-01-01	2099-12-31		3638	ENG	10823176	ATC	IN	D04AX01	doxepin	N
371	738156	738156	doxepin	Drug	RxNorm	Ingredient	S	3638	1970-01-01	2099-12-31		3638	ENG	5479851	ATC	IN	N06AA12	doxepin	N
372	1738521	1738521	doxycycline	Drug	RxNorm	Ingredient	S	3640	1970-01-01	2099-12-31		3640	ENG	5479855	ATC	IN	A01AB22	doxycycline	N
373	1738521	1738521	doxycycline	Drug	RxNorm	Ingredient	S	3640	1970-01-01	2099-12-31		3640	ENG	5479856	ATC	IN	J01AA02	doxycycline	N
374	1353776	1353776	felodipine	Drug	RxNorm	Ingredient	S	4316	1970-01-01	2099-12-31		4316	ENG	5480088	ATC	IN	C08CA02	felodipine	N
375	19053979	19053979	fenoterol	Drug	RxNorm	Ingredient	S	4333	1970-01-01	2099-12-31		4333	ENG	5480098	ATC	IN	G02CA03	fenoterol	N
376	19053979	19053979	fenoterol	Drug	RxNorm	Ingredient	S	4333	1970-01-01	2099-12-31		4333	ENG	5480099	ATC	IN	R03AC04	fenoterol	N
377	19053979	19053979	fenoterol	Drug	RxNorm	Ingredient	S	4333	1970-01-01	2099-12-31		4333	ENG	5480100	ATC	IN	R03CC04	fenoterol	N
378	1354860	1354860	flecainide	Drug	RxNorm	Ingredient	S	4441	1970-01-01	2099-12-31		4441	ENG	5480165	ATC	IN	C01BC04	flecainide	N
379	19055344	19055344	fluocortolone	Drug	RxNorm	Ingredient	S	4463	1970-01-01	2099-12-31		4463	ENG	5480217	ATC	IN	C05AA08	fluocortolone	N
380	19055344	19055344	fluocortolone	Drug	RxNorm	Ingredient	S	4463	1970-01-01	2099-12-31		4463	ENG	5480218	ATC	IN	D07AC05	fluocortolone	N
381	19055344	19055344	fluocortolone	Drug	RxNorm	Ingredient	S	4463	1970-01-01	2099-12-31		4463	ENG	5480219	ATC	IN	H02AB03	fluocortolone	N
382	19055344	19055344	fluocortolone	Drug	RxNorm	Ingredient	S	4463	1970-01-01	2099-12-31		4463	ENG	6821830	ATC	IN	D07XC05	fluocortolone	N
383	955632	955632	fluorouracil	Drug	RxNorm	Ingredient	S	4492	1970-01-01	2099-12-31		4492	ENG	5480239	ATC	IN	L01BC02	fluorouracil	N
384	1361711	1361711	nitroglycerin	Drug	RxNorm	Ingredient	S	4917	1970-01-01	2099-12-31		4917	ENG	5480386	ATC	IN	C01DA02	glyceryl trinitrate	N
385	1361711	1361711	nitroglycerin	Drug	RxNorm	Ingredient	S	4917	1970-01-01	2099-12-31		4917	ENG	5480387	ATC	IN	C05AE01	glyceryl trinitrate	N
386	1763779	1763779	griseofulvin	Drug	RxNorm	Ingredient	S	5021	1970-01-01	2099-12-31		5021	ENG	5480406	ATC	IN	D01AA08	griseofulvin	N
387	1763779	1763779	griseofulvin	Drug	RxNorm	Ingredient	S	5021	1970-01-01	2099-12-31		5021	ENG	5480407	ATC	IN	D01BA01	griseofulvin	N
388	1376289	1376289	hydroflumethiazide	Drug	RxNorm	Ingredient	S	5495	1970-01-01	2099-12-31		5495	ENG	5480516	ATC	IN	C03AA02	hydroflumethiazide	N
389	778268	778268	imipramine	Drug	RxNorm	Ingredient	S	5691	1970-01-01	2099-12-31		5691	ENG	5480576	ATC	IN	N06AA02	imipramine	N
390	1178663	1178663	indomethacin	Drug	RxNorm	Ingredient	S	5781	1970-01-01	2099-12-31		5781	ENG	5480596	ATC	IN	C01EB03	indometacin	N
391	1178663	1178663	indomethacin	Drug	RxNorm	Ingredient	S	5781	1970-01-01	2099-12-31		5781	ENG	5480597	ATC	IN	M01AB01	indometacin	N
392	1178663	1178663	indomethacin	Drug	RxNorm	Ingredient	S	5781	1970-01-01	2099-12-31		5781	ENG	5480598	ATC	IN	M02AA23	indometacin	N
393	1178663	1178663	indomethacin	Drug	RxNorm	Ingredient	S	5781	1970-01-01	2099-12-31		5781	ENG	5480599	ATC	IN	S01BC01	indometacin	N
394	19078808	19078808	indoramin	Drug	RxNorm	Ingredient	S	5784	1970-01-01	2099-12-31		5784	ENG	5480602	ATC	IN	C02CA02	indoramin	N
395	984232	984232	isotretinoin	Drug	RxNorm	Ingredient	S	6064	1970-01-01	2099-12-31		6064	ENG	5480733	ATC	IN	D10AD04	isotretinoin	N
396	984232	984232	isotretinoin	Drug	RxNorm	Ingredient	S	6064	1970-01-01	2099-12-31		6064	ENG	5480734	ATC	IN	D10BA01	isotretinoin	N
397	985708	985708	ketoconazole	Drug	RxNorm	Ingredient	S	6135	1970-01-01	2099-12-31		6135	ENG	12530901	ATC	IN	H02CA03	ketoconazole	N
398	985708	985708	ketoconazole	Drug	RxNorm	Ingredient	S	6135	1970-01-01	2099-12-31		6135	ENG	5480759	ATC	IN	D01AC08	ketoconazole	N
399	985708	985708	ketoconazole	Drug	RxNorm	Ingredient	S	6135	1970-01-01	2099-12-31		6135	ENG	5480760	ATC	IN	G01AF11	ketoconazole	N
400	985708	985708	ketoconazole	Drug	RxNorm	Ingredient	S	6135	1970-01-01	2099-12-31		6135	ENG	5480761	ATC	IN	J02AB02	ketoconazole	N
401	1185922	1185922	ketoprofen	Drug	RxNorm	Ingredient	S	6142	1970-01-01	2099-12-31		6142	ENG	5480762	ATC	IN	M01AE03	ketoprofen	N
402	1185922	1185922	ketoprofen	Drug	RxNorm	Ingredient	S	6142	1970-01-01	2099-12-31		6142	ENG	5480763	ATC	IN	M02AA10	ketoprofen	N
403	1589505	1589505	levonorgestrel	Drug	RxNorm	Ingredient	S	6373	1970-01-01	2099-12-31		6373	ENG	5480825	ATC	IN	G03AC03	levonorgestrel	N
404	1589505	1589505	levonorgestrel	Drug	RxNorm	Ingredient	S	6373	1970-01-01	2099-12-31		6373	ENG	5480826	ATC	IN	G03AD01	levonorgestrel	N
405	19093848	19093848	magnesium sulfate	Drug	RxNorm	Ingredient	S	6585	1970-01-01	2099-12-31		6585	ENG	5480941	ATC	IN	A06AD04	magnesium sulfate	N
406	19093848	19093848	magnesium sulfate	Drug	RxNorm	Ingredient	S	6585	1970-01-01	2099-12-31		6585	ENG	5480942	ATC	IN	A12CC02	magnesium sulfate	N
407	19093848	19093848	magnesium sulfate	Drug	RxNorm	Ingredient	S	6585	1970-01-01	2099-12-31		6585	ENG	5480943	ATC	IN	B05XA05	magnesium sulfate	N
408	19093848	19093848	magnesium sulfate	Drug	RxNorm	Ingredient	S	6585	1970-01-01	2099-12-31		6585	ENG	5480944	ATC	IN	D11AX05	magnesium sulfate	N
409	19093848	19093848	magnesium sulfate	Drug	RxNorm	Ingredient	S	6585	1970-01-01	2099-12-31		6585	ENG	5480945	ATC	IN	V04CC02	magnesium sulfate	N
410	906780	906780	metoclopramide	Drug	RxNorm	Ingredient	S	6915	1970-01-01	2099-12-31		6915	ENG	5481183	ATC	IN	A03FA01	metoclopramide	N
411	1115008	1115008	naproxen	Drug	RxNorm	Ingredient	S	7258	1970-01-01	2099-12-31		7258	ENG	5481326	ATC	IN	G02CC02	naproxen	N
412	1115008	1115008	naproxen	Drug	RxNorm	Ingredient	S	7258	1970-01-01	2099-12-31		7258	ENG	5481327	ATC	IN	M01AE02	naproxen	N
413	1115008	1115008	naproxen	Drug	RxNorm	Ingredient	S	7258	1970-01-01	2099-12-31		7258	ENG	5481328	ATC	IN	M02AA12	naproxen	N
414	920293	920293	nitrofurantoin	Drug	RxNorm	Ingredient	S	7454	1970-01-01	2099-12-31		7454	ENG	5481425	ATC	IN	J01XE01	nitrofurantoin	N
415	923645	923645	omeprazole	Drug	RxNorm	Ingredient	S	7646	1970-01-01	2099-12-31		7646	ENG	5481490	ATC	IN	A02BC01	omeprazole	N
416	745790	745790	pimozide	Drug	RxNorm	Ingredient	S	8331	1970-01-01	2099-12-31		8331	ENG	5481778	ATC	IN	N05AG02	pimozide	N
417	948582	948582	polymyxin B	Drug	RxNorm	Ingredient	S	8536	1970-01-01	2099-12-31		8536	ENG	5481849	ATC	IN	A07AA05	polymyxin B	N
418	948582	948582	polymyxin B	Drug	RxNorm	Ingredient	S	8536	1970-01-01	2099-12-31		8536	ENG	5481850	ATC	IN	J01XB02	polymyxin B	N
419	948582	948582	polymyxin B	Drug	RxNorm	Ingredient	S	8536	1970-01-01	2099-12-31		8536	ENG	5481851	ATC	IN	S01AA18	polymyxin B	N
420	948582	948582	polymyxin B	Drug	RxNorm	Ingredient	S	8536	1970-01-01	2099-12-31		8536	ENG	5481852	ATC	IN	S02AA11	polymyxin B	N
421	948582	948582	polymyxin B	Drug	RxNorm	Ingredient	S	8536	1970-01-01	2099-12-31		8536	ENG	5481853	ATC	IN	S03AA03	polymyxin B	N
422	19049105	19049105	potassium chloride	Drug	RxNorm	Ingredient	S	8591	1970-01-01	2099-12-31		8591	ENG	5481864	ATC	IN	A12BA01	potassium chloride	N
423	19049105	19049105	potassium chloride	Drug	RxNorm	Ingredient	S	8591	1970-01-01	2099-12-31		8591	ENG	5481865	ATC	IN	B05XA01	potassium chloride	N
424	752061	752061	prochlorperazine	Drug	RxNorm	Ingredient	S	8704	1970-01-01	2099-12-31		8704	ENG	5481957	ATC	IN	N05AB04	prochlorperazine	N
425	752276	752276	procyclidine	Drug	RxNorm	Ingredient	S	8718	1970-01-01	2099-12-31		8718	ENG	5481958	ATC	IN	N04AA04	procyclidine	N
426	961047	961047	ranitidine	Drug	RxNorm	Ingredient	S	9143	1970-01-01	2099-12-31		9143	ENG	5482072	ATC	IN	A02BA02	ranitidine	N
427	1036252	1036252	sulfacetamide	Drug	RxNorm	Ingredient	S	10169	1970-01-01	2099-12-31		10169	ENG	5482365	ATC	IN	S01AB04	sulfacetamide	N
428	1036252	1036252	sulfacetamide	Drug	RxNorm	Ingredient	S	10169	1970-01-01	2099-12-31		10169	ENG	6821878	ATC	IN	D10AF06	sulfacetamide	N
429	1836430	1836430	sulfamethoxazole	Drug	RxNorm	Ingredient	S	10180	1970-01-01	2099-12-31		10180	ENG	5482387	ATC	IN	J01EC01	sulfamethoxazole	N
430	19137312	19137312	thiamine	Drug	RxNorm	Ingredient	S	10454	1970-01-01	2099-12-31		10454	ENG	12733901	ATC	IN	A11DA01	thiamine (vit B1)	N
431	1103314	1103314	tramadol	Drug	RxNorm	Ingredient	S	10689	1970-01-01	2099-12-31		10689	ENG	5482699	ATC	IN	N02AX02	tramadol	N
432	1704758	1704758	triclosan	Drug	RxNorm	Ingredient	S	10795	1970-01-01	2099-12-31		10795	ENG	5482743	ATC	IN	D08AE04	triclosan	N
433	1704758	1704758	triclosan	Drug	RxNorm	Ingredient	S	10795	1970-01-01	2099-12-31		10795	ENG	5482744	ATC	IN	D09AA06	triclosan	N
434	705755	705755	trimipramine	Drug	RxNorm	Ingredient	S	10834	1970-01-01	2099-12-31		10834	ENG	5482763	ATC	IN	N06AA06	trimipramine	N
435	19008339	19008339	vitamin A	Drug	RxNorm	Ingredient	S	11246	1970-01-01	2099-12-31		11246	ENG	5482103	ATC	IN	D10AD02	retinol	N
436	19008339	19008339	vitamin A	Drug	RxNorm	Ingredient	S	11246	1970-01-01	2099-12-31		11246	ENG	5482104	ATC	IN	R01AX02	retinol	N
437	19008339	19008339	vitamin A	Drug	RxNorm	Ingredient	S	11246	1970-01-01	2099-12-31		11246	ENG	5482105	ATC	IN	S01XA02	retinol	N
438	19008339	19008339	vitamin A	Drug	RxNorm	Ingredient	S	11246	1970-01-01	2099-12-31		11246	ENG	5482106	ATC	IN	A11CA01	retinol (vit A)	N
439	1308738	1308738	vitamin B12	Drug	RxNorm	Ingredient	S	11248	1970-01-01	2099-12-31		11248	ENG	5479542	ATC	IN	B03BA01	cyanocobalamin	N
440	1310149	1310149	warfarin	Drug	RxNorm	Ingredient	S	11289	1970-01-01	2099-12-31		11289	ENG	5482898	ATC	IN	B01AA03	warfarin	N
441	19029398	19029398	acemetacin	Drug	RxNorm	Ingredient	S	16695	1970-01-01	2099-12-31		16695	ENG	5478469	ATC	IN	M01AB11	acemetacin	N
442	1332418	1332418	amlodipine	Drug	RxNorm	Ingredient	S	17767	1970-01-01	2099-12-31		17767	ENG	5478648	ATC	IN	C08CA01	amlodipine	N
443	1149196	1149196	cetirizine	Drug	RxNorm	Ingredient	S	20610	1970-01-01	2099-12-31		20610	ENG	12733668	ATC	IN	S01GX12	cetirizine	N
444	1149196	1149196	cetirizine	Drug	RxNorm	Ingredient	S	20610	1970-01-01	2099-12-31		20610	ENG	5479202	ATC	IN	R06AE07	cetirizine	N
445	1750500	1750500	clarithromycin	Drug	RxNorm	Ingredient	S	21212	1970-01-01	2099-12-31		21212	ENG	5479351	ATC	IN	J01FA09	clarithromycin	N
446	1588000	1588000	desogestrel	Drug	RxNorm	Ingredient	S	22656	1970-01-01	2099-12-31		22656	ENG	5479629	ATC	IN	G03AC09	desogestrel	N
447	1195492	1195492	etodolac	Drug	RxNorm	Ingredient	S	24605	1970-01-01	2099-12-31		24605	ENG	5480047	ATC	IN	M01AB08	etodolac	N
448	1196677	1196677	formoterol	Drug	RxNorm	Ingredient	S	25255	1970-01-01	2099-12-31		25255	ENG	12733711	ATC	IN	R03CC15	formoterol	N
449	1196677	1196677	formoterol	Drug	RxNorm	Ingredient	S	25255	1970-01-01	2099-12-31		25255	ENG	5480280	ATC	IN	R03AC13	formoterol	N
450	797399	797399	gabapentin	Drug	RxNorm	Ingredient	S	25480	1970-01-01	2099-12-31		25480	ENG	12799208	ATC	IN	N02BF01	gabapentin	N
451	902251	902251	hypromellose	Drug	RxNorm	Ingredient	S	27334	1970-01-01	2099-12-31		27334	ENG	5480542	ATC	IN	S01KA02	hypromellose	N
452	705103	705103	lamotrigine	Drug	RxNorm	Ingredient	S	28439	1970-01-01	2099-12-31		28439	ENG	5480785	ATC	IN	N03AX09	lamotrigine	N
453	907553	907553	levocabastine	Drug	RxNorm	Ingredient	S	28627	1970-01-01	2099-12-31		28627	ENG	5480813	ATC	IN	R01AC02	levocabastine	N
454	907553	907553	levocabastine	Drug	RxNorm	Ingredient	S	28627	1970-01-01	2099-12-31		28627	ENG	5480814	ATC	IN	S01GX02	levocabastine	N
455	1507558	1507558	nafarelin	Drug	RxNorm	Ingredient	S	28656	1970-01-01	2099-12-31		28656	ENG	5481308	ATC	IN	H01CA02	nafarelin	N
456	19007977	19007977	lormetazepam	Drug	RxNorm	Ingredient	S	28894	1970-01-01	2099-12-31		28894	ENG	5480888	ATC	IN	N05CD06	lormetazepam	N
457	1113648	1113648	nabumetone	Drug	RxNorm	Ingredient	S	31448	1970-01-01	2099-12-31		31448	ENG	5481304	ATC	IN	M01AX01	nabumetone	N
458	714684	714684	nefazodone	Drug	RxNorm	Ingredient	S	31565	1970-01-01	2099-12-31		31565	ENG	5481347	ATC	IN	N06AX06	nefazodone	N
459	19014977	19014977	nicorandil	Drug	RxNorm	Ingredient	S	31748	1970-01-01	2099-12-31		31748	ENG	5481380	ATC	IN	C01DX16	nicorandil	N
460	1525215	1525215	pioglitazone	Drug	RxNorm	Ingredient	S	33738	1970-01-01	2099-12-31		33738	ENG	5481785	ATC	IN	A10BG03	pioglitazone	N
461	1337107	1337107	ranolazine	Drug	RxNorm	Ingredient	S	35829	2006-04-02	2099-12-31		35829	ENG	5482074	ATC	IN	C01EB18	ranolazine	N
462	1137529	1137529	salmeterol	Drug	RxNorm	Ingredient	S	36117	1970-01-01	2099-12-31		36117	ENG	5482190	ATC	IN	R03AC12	salmeterol	N
463	739363	739363	sibutramine	Drug	RxNorm	Ingredient	S	36514	1970-01-01	2099-12-31		36514	ENG	5482227	ATC	IN	A08AA10	sibutramine	N
464	1741309	1741309	terbinafine	Drug	RxNorm	Ingredient	S	37801	1970-01-01	2099-12-31		37801	ENG	5482527	ATC	IN	D01AE15	terbinafine	N
465	1741309	1741309	terbinafine	Drug	RxNorm	Ingredient	S	37801	1970-01-01	2099-12-31		37801	ENG	5482528	ATC	IN	D01BA02	terbinafine	N
466	1149380	1149380	fluticasone	Drug	RxNorm	Ingredient	S	41126	1970-01-01	2099-12-31		41126	ENG	5480261	ATC	IN	D07AC17	fluticasone	N
467	1149380	1149380	fluticasone	Drug	RxNorm	Ingredient	S	41126	1970-01-01	2099-12-31		41126	ENG	5480262	ATC	IN	R01AD08	fluticasone	N
468	1149380	1149380	fluticasone	Drug	RxNorm	Ingredient	S	41126	1970-01-01	2099-12-31		41126	ENG	5480263	ATC	IN	R03BA05	fluticasone	N
469	1150345	1150345	meloxicam	Drug	RxNorm	Ingredient	S	41493	1970-01-01	2099-12-31		41493	ENG	5481023	ATC	IN	M01AC06	meloxicam	N
470	1150836	1150836	terfenadine	Drug	RxNorm	Ingredient	S	42330	1970-01-01	2099-12-31		42330	ENG	5482533	ATC	IN	R06AX12	terfenadine	N
471	1551860	1551860	pravastatin	Drug	RxNorm	Ingredient	S	42463	1970-01-01	2099-12-31		42463	ENG	5481902	ATC	IN	C10AA03	pravastatin	N
472	19057607	19057607	amisulpride	Drug	RxNorm	Ingredient	S	46303	1970-01-01	2099-12-31		46303	ENG	5478643	ATC	IN	N05AL05	amisulpride	N
473	981709	981709	dorzolamide	Drug	RxNorm	Ingredient	S	60207	1970-01-01	2099-12-31		60207	ENG	5479845	ATC	IN	S01EC03	dorzolamide	N
474	1513103	1513103	raloxifene	Drug	RxNorm	Ingredient	S	72143	1970-01-01	2099-12-31		72143	ENG	5482062	ATC	IN	G03XC01	raloxifene	N
475	1315946	1315946	letrozole	Drug	RxNorm	Ingredient	S	72965	1970-01-01	2099-12-31		72965	ENG	5480806	ATC	IN	L02BG04	letrozole	N
476	19005129	19005129	clobetasone	Drug	RxNorm	Ingredient	S	108074	1970-01-01	2099-12-31		108074	ENG	5479376	ATC	IN	D07AB01	clobetasone	N
477	19005129	19005129	clobetasone	Drug	RxNorm	Ingredient	S	108074	1970-01-01	2099-12-31		108074	ENG	5479377	ATC	IN	S01BA09	clobetasone	N
478	1116031	1116031	zolmitriptan	Drug	RxNorm	Ingredient	S	135775	1970-01-01	2099-12-31		135775	ENG	5482943	ATC	IN	N02CC03	zolmitriptan	N
479	733523	733523	rivastigmine	Drug	RxNorm	Ingredient	S	183379	1970-01-01	2099-12-31		183379	ENG	5482144	ATC	IN	N06DA03	rivastigmine	N
480	1703063	1703063	valganciclovir	Drug	RxNorm	Ingredient	S	275891	1970-01-01	2099-12-31		275891	ENG	5482831	ATC	IN	J05AB14	valganciclovir	N
481	1304107	1304107	imatinib	Drug	RxNorm	Ingredient	S	282388	1970-01-01	2099-12-31		282388	ENG	12530869	ATC	IN	L01EA01	imatinib	N
482	904525	904525	bimatoprost	Drug	RxNorm	Ingredient	S	283810	1970-01-01	2099-12-31		283810	ENG	5478916	ATC	IN	S01EE03	bimatoprost	N
483	19011355	19011355	etoricoxib	Drug	RxNorm	Ingredient	S	307296	1970-01-01	2099-12-31		307296	ENG	5480058	ATC	IN	M01AH05	etoricoxib	N
484	916005	916005	solifenacin	Drug	RxNorm	Ingredient	S	322167	1970-01-01	2099-12-31		322167	ENG	5482310	ATC	IN	G04BD08	solifenacin	N
485	916662	916662	dimethicone	Drug	RxNorm	Ingredient	S	324072	1970-01-01	2099-12-31		324072	ENG	5479773	ATC	IN	P03AX05	dimeticone	N
486	1526475	1526475	ezetimibe	Drug	RxNorm	Ingredient	S	341248	1970-01-01	2099-12-31		341248	ENG	5480071	ATC	IN	C10AX09	ezetimibe	N
487	40234201	40234201	butylscopolamine	Drug	RxNorm	Ingredient	S	1085787	2011-02-06	2099-12-31		1085787	ENG	5479021	ATC	IN	A03BB01	butylscopolamine	N
488	40239330	40239330	telaprevir	Drug	RxNorm	Ingredient	S	1102261	2011-06-05	2099-12-31		1102261	ENG	9716372	ATC	IN	J05AP02	telaprevir	N
489	40242675	40242675	crizotinib	Drug	RxNorm	Ingredient	S	1148495	2011-10-02	2099-12-31		1148495	ENG	12530818	ATC	IN	L01ED01	crizotinib	N
490	1436650	1436650	mercaptopurine	Drug	RxNorm	Ingredient	S	103	1970-01-01	2099-12-31		103	ENG	5481064	ATC	IN	L01BB02	mercaptopurine	N
491	1713332	1713332	amoxicillin	Drug	RxNorm	Ingredient	S	723	1970-01-01	2099-12-31		723	ENG	5478655	ATC	IN	J01CA04	amoxicillin	N
492	1115572	1115572	beclomethasone	Drug	RxNorm	Ingredient	S	1347	1970-01-01	2099-12-31		1347	ENG	5478801	ATC	IN	A07EA07	beclometasone	N
493	1115572	1115572	beclomethasone	Drug	RxNorm	Ingredient	S	1347	1970-01-01	2099-12-31		1347	ENG	5478802	ATC	IN	D07AC15	beclometasone	N
494	1115572	1115572	beclomethasone	Drug	RxNorm	Ingredient	S	1347	1970-01-01	2099-12-31		1347	ENG	5478803	ATC	IN	R01AD01	beclometasone	N
495	1115572	1115572	beclomethasone	Drug	RxNorm	Ingredient	S	1347	1970-01-01	2099-12-31		1347	ENG	5478804	ATC	IN	R03BA01	beclometasone	N
496	19016435	19016435	benorilate	Drug	RxNorm	Ingredient	S	1372	1970-01-01	2099-12-31		1372	ENG	5478826	ATC	IN	N02BA10	benorilate	N
497	920458	920458	betamethasone	Drug	RxNorm	Ingredient	S	1514	1970-01-01	2099-12-31		1514	ENG	5478874	ATC	IN	A07EA04	betamethasone	N
