	drug_concept_id	CONCEPT_ID	CONCEPT_CODE	CONCEPT_NAME	ONTOLOGY_LOGIC	ONTOLOGY_URI	ONTOLOGY_LABEL	MAPPING_CATEGORY	MAPPING_EVIDENCE
289	1305058	1305058	6851.0	Methotrexate	OR	CHEBI_44185 | CHEBI_50681	methotrexate | methotrexate(2-)	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00563 | OBO_LABEL-OMOP_CONCEPT_LABEL:methotrexate | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:methotrexate | OBO_LABEL-OMOP_ANCESTOR_LABEL:methotrexate | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:methotrexate | OBO_LABEL-OMOP_CONCEPT_SYNONYM:methotrexate | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:methotrexate | CONCEPT_SIMILARITY:CHEBI_44185_1.0 | CONCEPT_SIMILARITY:CHEBI_50681_1.0
290	1305447	1305447	6876.0	Methyldopa	nan	CHEBI_61058	alpha-methyl-l-dopa	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00968 | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:methyldopa | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:methyldopa | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:methyldopa | CONCEPT_SIMILARITY:CHEBI_61058_1.0
291	1307046	1307046	6918.0	Metoprolol	nan	CHEBI_6904	metoprolol	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00264 | OBO_LABEL-OMOP_CONCEPT_LABEL:metoprolol | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:metoprolol | OBO_LABEL-OMOP_ANCESTOR_LABEL:metoprolol | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:metoprolol | OBO_LABEL-OMOP_CONCEPT_SYNONYM:metoprolol | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:metoprolol | CONCEPT_SIMILARITY:CHEBI_6904_1.0
292	1307542	1307542	6926.0	Mexiletine	OR	CHEBI_6917 | CHEBI_6916	mexiletine hydrochloride | mexiletine	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00379 | OBO_LABEL-OMOP_ANCESTOR_LABEL:mexiletine | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:mexiletine | OBO_LABEL-OMOP_CONCEPT_LABEL:mexiletine | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:mexiletine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:mexiletine | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:mexiletine | CONCEPT_SIMILARITY:CHEBI_6916_1.0
293	1307863	1307863	11170.0	Verapamil	OR	CHEBI_53188 | CHEBI_9948	verapamil hydrochloride | verapamil	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00661 | OBO_LABEL-OMOP_ANCESTOR_LABEL:verapamil | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:verapamil | OBO_LABEL-OMOP_CONCEPT_LABEL:verapamil | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:verapamil | OBO_LABEL-OMOP_CONCEPT_SYNONYM:verapamil | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:verapamil | CONCEPT_SIMILARITY:CHEBI_9948_1.0
294	1308216	1308216	29046.0	Lisinopril	OR	CHEBI_43755 | CHEBI_6503	lisinopril | lisinopril dihydrate	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00722 | OBO_LABEL-OMOP_ANCESTOR_LABEL:lisinopril | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:lisinopril | OBO_LABEL-OMOP_CONCEPT_LABEL:lisinopril | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:lisinopril | OBO_LABEL-OMOP_CONCEPT_SYNONYM:lisinopril | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:lisinopril | CONCEPT_SIMILARITY:CHEBI_43755_1.0 | CONCEPT_SIMILARITY:CHEBI_6503_1.0
295	1308738	1308738	11248.0	Vitamin B 12	nan	CHEBI_17439	cyanocob(iii)alamin	Automatic One-to-One Ancestor	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00115 | CONCEPT_SIMILARITY:CHEBI_17439_1.0
296	1308842	1308842	69749.0	valsartan	nan	CHEBI_9927	valsartan	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00177 | OBO_LABEL-OMOP_ANCESTOR_LABEL:valsartan | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:valsartan | OBO_LABEL-OMOP_CONCEPT_LABEL:valsartan | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:valsartan | OBO_LABEL-OMOP_CONCEPT_SYNONYM:valsartan | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:valsartan | CONCEPT_SIMILARITY:CHEBI_9927_1.0
297	1309944	1309944	703.0	Amiodarone	nan	CHEBI_2663	amiodarone	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01118 | OBO_LABEL-OMOP_ANCESTOR_LABEL:amiodarone | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:amiodarone | OBO_LABEL-OMOP_CONCEPT_LABEL:amiodarone | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:amiodarone | OBO_LABEL-OMOP_CONCEPT_SYNONYM:amiodarone | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:amiodarone | CONCEPT_SIMILARITY:CHEBI_2663_1.0
298	1310149	1310149	11289.0	Warfarin	nan	CHEBI_10033	warfarin	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00682 | OBO_LABEL-OMOP_CONCEPT_LABEL:warfarin | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:warfarin | OBO_LABEL-OMOP_ANCESTOR_LABEL:warfarin | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:warfarin | OBO_LABEL-OMOP_CONCEPT_SYNONYM:warfarin | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:warfarin | CONCEPT_SIMILARITY:CHEBI_10033_1.0
299	1310317	1310317	3002.0	Cyclophosphamide	OR	CHEBI_4027 | CHEBI_4026	cyclophosphamide | cyclophosphamide hydrate	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00531 | OBO_LABEL-OMOP_CONCEPT_LABEL:cyclophosphamide | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:cyclophosphamide | OBO_LABEL-OMOP_ANCESTOR_LABEL:cyclophosphamide | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:cyclophosphamide | OBO_LABEL-OMOP_CONCEPT_SYNONYM:cyclophosphamide | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:cyclophosphamide | CONCEPT_SIMILARITY:CHEBI_4027_1.0 | CONCEPT_SIMILARITY:CHEBI_4026_1.0
300	1311276	1311276	306674.0	vardenafil	nan	CHEBI_46295	vardenafil	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00862 | OBO_LABEL-OMOP_ANCESTOR_LABEL:vardenafil | OBO_LABEL-OMOP_CONCEPT_LABEL:vardenafil | OBO_LABEL-OMOP_CONCEPT_SYNONYM:vardenafil | CONCEPT_SIMILARITY:CHEBI_46295_1.0
301	1313200	1313200	7226.0	Nadolol	nan	CHEBI_7444	nadolol	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01203 | OBO_LABEL-OMOP_CONCEPT_LABEL:nadolol | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:nadolol | OBO_LABEL-OMOP_ANCESTOR_LABEL:nadolol | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:nadolol | OBO_LABEL-OMOP_CONCEPT_SYNONYM:nadolol | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:nadolol | CONCEPT_SIMILARITY:CHEBI_7444_1.0
302	1314002	1314002	1202.0	Atenolol	OR	CHEBI_31556 | CHEBI_2904 | CHEBI_55352	esatenolol | atenolol | (r)-atenolol	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00335 | OBO_LABEL-OMOP_CONCEPT_LABEL:atenolol | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:atenolol | OBO_LABEL-OMOP_ANCESTOR_LABEL:atenolol | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:atenolol | OBO_LABEL-OMOP_CONCEPT_SYNONYM:atenolol | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:atenolol | CONCEPT_SIMILARITY:CHEBI_31556_1.0 | CONCEPT_SIMILARITY:CHEBI_2904_1.0 | CONCEPT_SIMILARITY:CHEBI_55352_1.0
303	1314577	1314577	31555.0	nebivolol	nan	CHEBI_64022	nebivolol	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db04861 | OBO_LABEL-OMOP_ANCESTOR_LABEL:nebivolol | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:nebivolol | OBO_LABEL-OMOP_CONCEPT_LABEL:nebivolol | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:nebivolol | OBO_LABEL-OMOP_CONCEPT_SYNONYM:nebivolol | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:nebivolol | CONCEPT_SIMILARITY:CHEBI_64022_1.0
304	1315946	1315946	72965.0	letrozole	nan	CHEBI_6413	letrozole	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01006 | OBO_LABEL-OMOP_ANCESTOR_LABEL:letrozole | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:letrozole | OBO_LABEL-OMOP_CONCEPT_LABEL:letrozole | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:letrozole | OBO_LABEL-OMOP_CONCEPT_SYNONYM:letrozole | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:letrozole | CONCEPT_SIMILARITY:CHEBI_6413_1.0
305	1316262	1316262	136411.0	sildenafil	nan	CHEBI_9139	sildenafil	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00203 | OBO_LABEL-OMOP_ANCESTOR_LABEL:sildenafil | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:sildenafil | OBO_LABEL-OMOP_CONCEPT_LABEL:sildenafil | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:sildenafil | OBO_LABEL-OMOP_CONCEPT_SYNONYM:sildenafil | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:sildenafil | CONCEPT_SIMILARITY:CHEBI_9139_1.0
306	1316354	1316354	1369.0	Bendroflumethiazide	OR	CHEBI_59244 | CHEBI_3013	(s)-bendroflumethiazide | bendroflumethiazide	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00436 | OBO_LABEL-OMOP_CONCEPT_LABEL:bendroflumethiazide | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:bendroflumethiazide | OBO_LABEL-OMOP_ANCESTOR_LABEL:bendroflumethiazide | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:bendroflumethiazide | OBO_LABEL-OMOP_CONCEPT_SYNONYM:bendroflumethiazide | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:bendroflumethiazide | CONCEPT_SIMILARITY:CHEBI_59244_1.0 | CONCEPT_SIMILARITY:CHEBI_3013_1.0
307	1317967	1317967	325646.0	aliskiren	nan	CHEBI_601027	aliskiren	Automatic One-to-One Concept	OBO_LABEL-OMOP_CONCEPT_LABEL:aliskiren | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:aliskiren | OBO_LABEL-OMOP_ANCESTOR_LABEL:aliskiren | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:aliskiren | OBO_LABEL-OMOP_CONCEPT_SYNONYM:aliskiren | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:aliskiren | CONCEPT_SIMILARITY:CHEBI_601027_1.0
308	1318137	1318137	7396.0	Nicardipine	nan	CHEBI_7550	nicardipine	Automatic One-to-One Concept	OBO_LABEL-OMOP_ANCESTOR_LABEL:nicardipine | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:nicardipine | OBO_LABEL-OMOP_CONCEPT_LABEL:nicardipine | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:nicardipine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:nicardipine | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:nicardipine | CONCEPT_SIMILARITY:CHEBI_7550_1.0
309	1318853	1318853	7417.0	Nifedipine	nan	CHEBI_7565	nifedipine	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01115 | OBO_LABEL-OMOP_ANCESTOR_LABEL:nifedipine | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:nifedipine | OBO_LABEL-OMOP_CONCEPT_LABEL:nifedipine | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:nifedipine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:nifedipine | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:nifedipine | CONCEPT_SIMILARITY:CHEBI_7565_1.0
310	1319156	1319156	3274.0	Dextran 70	nan	CHEBI_52071	dextran	Automatic One-to-One Concept	OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:dextran_70 | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:dextran_70 | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:dextran_70 | CONCEPT_SIMILARITY:CHEBI_52071_1.0
311	1322081	1322081	1520.0	Betaxolol	OR	CHEBI_59256 | CHEBI_3082	(s)-betaxolol hydrochloride | betaxolol	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00195 | OBO_LABEL-OMOP_ANCESTOR_LABEL:betaxolol | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:betaxolol | OBO_LABEL-OMOP_CONCEPT_LABEL:betaxolol | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:betaxolol | OBO_LABEL-OMOP_CONCEPT_SYNONYM:betaxolol | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:betaxolol | CONCEPT_SIMILARITY:CHEBI_3082_1.0
312	1322184	1322184	32968.0	clopidogrel	nan	CHEBI_37941	clopidogrel	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00758 | OBO_LABEL-OMOP_CONCEPT_LABEL:clopidogrel | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:clopidogrel | OBO_LABEL-OMOP_ANCESTOR_LABEL:clopidogrel | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:clopidogrel | OBO_LABEL-OMOP_CONCEPT_SYNONYM:clopidogrel | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:clopidogrel | CONCEPT_SIMILARITY:CHEBI_37941_1.0
313	1326303	1326303	3407.0	Digoxin	OR	CHEBI_4551 | CHEBI_145795	digoxin | digoxin(1-)	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00390 | OBO_LABEL-OMOP_ANCESTOR_LABEL:digoxin | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:digoxin | OBO_LABEL-OMOP_CONCEPT_LABEL:digoxin | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:digoxin | OBO_LABEL-OMOP_CONCEPT_SYNONYM:digoxin | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:digoxin | CONCEPT_SIMILARITY:CHEBI_4551_1.0 | CONCEPT_SIMILARITY:CHEBI_145795_1.0
314	1328165	1328165	3443.0	Diltiazem	nan	CHEBI_101278	diltiazem	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00343 | OBO_LABEL-OMOP_CONCEPT_LABEL:diltiazem | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:diltiazem | OBO_LABEL-OMOP_ANCESTOR_LABEL:diltiazem | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:diltiazem | OBO_LABEL-OMOP_CONCEPT_SYNONYM:diltiazem | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:diltiazem | CONCEPT_SIMILARITY:CHEBI_101278_1.0
315	1331235	1331235	35208.0	quinapril	nan	CHEBI_8713	quinapril	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00881 | OBO_LABEL-OMOP_CONCEPT_LABEL:quinapril | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:quinapril | OBO_LABEL-OMOP_ANCESTOR_LABEL:quinapril | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:quinapril | OBO_LABEL-OMOP_CONCEPT_SYNONYM:quinapril | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:quinapril | CONCEPT_SIMILARITY:CHEBI_8713_1.0
316	1331247	1331247	8013.0	Pentoxifylline	nan	CHEBI_7986	pentoxifylline	Automatic One-to-One Concept	OBO_LABEL-OMOP_CONCEPT_LABEL:pentoxifylline | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:pentoxifylline | OBO_LABEL-OMOP_ANCESTOR_LABEL:pentoxifylline | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:pentoxifylline | OBO_LABEL-OMOP_CONCEPT_SYNONYM:pentoxifylline | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:pentoxifylline | CONCEPT_SIMILARITY:CHEBI_7986_1.0
317	1331270	1331270	3521.0	Dipyridamole	nan	CHEBI_4653	dipyridamole	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00975 | OBO_LABEL-OMOP_CONCEPT_LABEL:dipyridamole | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:dipyridamole | OBO_LABEL-OMOP_ANCESTOR_LABEL:dipyridamole | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:dipyridamole | OBO_LABEL-OMOP_CONCEPT_SYNONYM:dipyridamole | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:dipyridamole | CONCEPT_SIMILARITY:CHEBI_4653_1.0
318	1332418	1332418	17767.0	Amlodipine	OR	CHEBI_2668 | CHEBI_2669	amlodipine | amlodipine benzenesulfonate	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00381 | OBO_LABEL-OMOP_ANCESTOR_LABEL:amlodipine | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:amlodipine | OBO_LABEL-OMOP_CONCEPT_LABEL:amlodipine | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:amlodipine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:amlodipine | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:amlodipine | CONCEPT_SIMILARITY:CHEBI_2668_1.0 | CONCEPT_SIMILARITY:CHEBI_2669_1.0
319	1334456	1334456	35296.0	Ramipril	nan	CHEBI_8774	ramipril	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00178 | OBO_LABEL-OMOP_ANCESTOR_LABEL:ramipril | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:ramipril | OBO_LABEL-OMOP_CONCEPT_LABEL:ramipril | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:ramipril | OBO_LABEL-OMOP_CONCEPT_SYNONYM:ramipril | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:ramipril | CONCEPT_SIMILARITY:CHEBI_8774_1.0
320	1336926	1336926	358263.0	tadalafil	nan	CHEBI_71940	tadalafil	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00820 | OBO_LABEL-OMOP_CONCEPT_LABEL:tadalafil | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:tadalafil | OBO_LABEL-OMOP_ANCESTOR_LABEL:tadalafil | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:tadalafil | OBO_LABEL-OMOP_CONCEPT_SYNONYM:tadalafil | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:tadalafil | CONCEPT_SIMILARITY:CHEBI_71940_1.0
321	1337107	1337107	35829.0	ranolazine	nan	CHEBI_87681	ranolazine	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00243 | OBO_LABEL-OMOP_ANCESTOR_LABEL:ranolazine | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:ranolazine | OBO_LABEL-OMOP_CONCEPT_LABEL:ranolazine | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:ranolazine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:ranolazine | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:ranolazine | CONCEPT_SIMILARITY:CHEBI_87681_1.0
322	1337620	1337620	194000.0	capecitabine	nan	CHEBI_31348	capecitabine	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01101 | OBO_LABEL-OMOP_CONCEPT_LABEL:capecitabine | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:capecitabine | OBO_LABEL-OMOP_ANCESTOR_LABEL:capecitabine | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:capecitabine | OBO_LABEL-OMOP_CONCEPT_SYNONYM:capecitabine | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:capecitabine | CONCEPT_SIMILARITY:CHEBI_31348_1.0
323	1338005	1338005	19484.0	Bisoprolol	nan	CHEBI_3127	bisoprolol	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00612 | OBO_LABEL-OMOP_CONCEPT_LABEL:bisoprolol | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:bisoprolol | OBO_LABEL-OMOP_ANCESTOR_LABEL:bisoprolol | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:bisoprolol | OBO_LABEL-OMOP_CONCEPT_SYNONYM:bisoprolol | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:bisoprolol | CONCEPT_SIMILARITY:CHEBI_3127_1.0
324	1340128	1340128	1998.0	Captopril	nan	CHEBI_3380	captopril	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01197 | OBO_LABEL-OMOP_ANCESTOR_LABEL:captopril | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:captopril | OBO_LABEL-OMOP_CONCEPT_LABEL:captopril | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:captopril | OBO_LABEL-OMOP_CONCEPT_SYNONYM:captopril | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:captopril | CONCEPT_SIMILARITY:CHEBI_3380_1.0
325	1341927	1341927	3827.0	Enalapril	nan	CHEBI_4784	enalapril	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00584 | OBO_LABEL-OMOP_ANCESTOR_LABEL:enalapril | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:enalapril | OBO_LABEL-OMOP_CONCEPT_LABEL:enalapril | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:enalapril | OBO_LABEL-OMOP_CONCEPT_SYNONYM:enalapril | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:enalapril | CONCEPT_SIMILARITY:CHEBI_4784_1.0
326	1342439	1342439	38454.0	trandolapril	nan	CHEBI_9649	trandolapril	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00519 | OBO_LABEL-OMOP_CONCEPT_LABEL:trandolapril | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:trandolapril | OBO_LABEL-OMOP_ANCESTOR_LABEL:trandolapril | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:trandolapril | OBO_LABEL-OMOP_CONCEPT_SYNONYM:trandolapril | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:trandolapril | CONCEPT_SIMILARITY:CHEBI_9649_1.0
327	1343916	1343916	3992.0	Epinephrine	OR	CHEBI_6213 | CHEBI_28918	(r)-adrenaline hydrochloride | (r)-adrenaline	Automatic One-to-Many Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00668 | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:epinephrine | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:epinephrine | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:epinephrine | CONCEPT_SIMILARITY:CHEBI_28918_1.0
328	1346823	1346823	20352.0	carvedilol	nan	CHEBI_3441	carvedilol	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01136 | OBO_LABEL-OMOP_CONCEPT_LABEL:carvedilol | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:carvedilol | OBO_LABEL-OMOP_ANCESTOR_LABEL:carvedilol | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:carvedilol | OBO_LABEL-OMOP_CONCEPT_SYNONYM:carvedilol | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:carvedilol | CONCEPT_SIMILARITY:CHEBI_3441_1.0
329	1347384	1347384	83818.0	irbesartan	nan	CHEBI_5959	irbesartan	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db01029 | OBO_LABEL-OMOP_CONCEPT_LABEL:irbesartan | OBO_hasExactSynonym-OMOP_CONCEPT_LABEL:irbesartan | OBO_LABEL-OMOP_ANCESTOR_LABEL:irbesartan | OBO_hasExactSynonym-OMOP_ANCESTOR_LABEL:irbesartan | OBO_LABEL-OMOP_CONCEPT_SYNONYM:irbesartan | OBO_hasExactSynonym-OMOP_CONCEPT_SYNONYM:irbesartan | CONCEPT_SIMILARITY:CHEBI_5959_1.0
330	1350489	1350489	8629.0	Prazosin	nan	CHEBI_8364	prazosin	Automatic One-to-One Concept	OBO_DbXref-OMOP_ANCESTOR_SOURCE_CODE:drugbank_db00457 | OBO_LABEL-OMOP_ANCESTOR_LABEL:prazosin | OBO_hasRelatedSynonym-OMOP_ANCESTOR_LABEL:prazosin | OBO_LABEL-OMOP_CONCEPT_LABEL:prazosin | OBO_hasRelatedSynonym-OMOP_CONCEPT_LABEL:prazosin | OBO_LABEL-OMOP_CONCEPT_SYNONYM:prazosin | OBO_hasRelatedSynonym-OMOP_CONCEPT_SYNONYM:prazosin | CONCEPT_SIMILARITY:CHEBI_8364_1.0
