A_drug_concept_id	A_atc_codes	A_drug_concept_name	B_drug_concept_id	B_atc_codes	B_drug_concept_name	people_count	avg_switch_interval
950637	('D11AH01', 'L04AD02')	tacrolimus	19014878	('L04AX01',)	azathioprine	17	32.10666666666667
920458	('A07EA04', 'C05AA05', 'D07AC01', 'D07XC01', 'H02AB01', 'R01AD06', 'R03BA04', 'S01BA06', 'S01CB04', 'S02BA07', 'S03BA03')	betamethasone	917336	('D07AC03', 'D07XC02')	desoximetasone	17	104.125
1366310	('L02AE03',)	goserelin	1525866	('G03CB02', 'G03CC05', 'L02AA01')	diethylstilbestrol	17	26.512820512820515
19019620	('A01AD02', 'G02CC03', 'M01AX07', 'M02AA05', 'R02AX03')	benzydamine	19011355	('M01AH05',)	etoricoxib	17	73.3529411764706
1154077	('N02CC04',)	rizatriptan	1103552	('N02CC05',)	almotriptan	17	87.70588235294117
715939	('N06AB10',)	escitalopram	19037989	('N06AA16',)	dothiepin	17	149.52941176470588
1154077	('N02CC04',)	rizatriptan	1398937	('C02AC01', 'N02CX02', 'S01EA04')	clonidine	17	44.72727272727273
1125315	('N02BE01',)	acetaminophen	1126128	('N02BA11',)	diflunisal	17	79.62962962962963
1149380	('D07AC17', 'R01AD08', 'R03BA05')	fluticasone	19042445	('R01AA09',)	tramazoline	17	85.10714285714286
1782521	('J04AC01',)	isoniazid	1782521	('J04AC01',)	isoniazid	17	58.67857142857143
700299	('N05AC02',)	thioridazine	704984	('N05AB06',)	trifluoperazine	17	56.23684210526316
939881	('M02AB01', 'N01BX04')	capsaicin	1185922	('M01AE03', 'M02AA10')	ketoprofen	17	45.166666666666664
1114620	('R01AC07', 'R03BC03', 'S01GX04')	nedocromil	951511	('D06AX09', 'R01AX06')	mupirocin	17	68.76470588235294
19019620	('A01AD02', 'G02CC03', 'M01AX07', 'M02AA05', 'R02AX03')	benzydamine	1178663	('C01EB03', 'M01AB01', 'M02AA23', 'S01BC01')	indomethacin	17	156.94117647058823
943852	('R01AA07', 'R01AB06', 'S01GA03')	xylometazoline	951511	('D06AX09', 'R01AX06')	mupirocin	17	55.94117647058823
19019620	('A01AD02', 'G02CC03', 'M01AX07', 'M02AA05', 'R02AX03')	benzydamine	963742	('R02AB30',)	gramicidin	17	164.58823529411765
1153428	('R06AX26',)	fexofenadine	1140123	('R06AX18',)	acrivastine	17	122.5
1113648	('M01AX01',)	nabumetone	1189754	('M01AH02',)	rofecoxib	17	193.47058823529412
704599	('N05CD05',)	triazolam	704599	('N05CD05',)	triazolam	17	100.46153846153847
1177480	('C01EB16', 'G02CC01', 'M01AE01', 'M02AA13', 'R02AX02')	ibuprofen	1136980	('M01AB15', 'S01BC05')	ketorolac	17	64.05
1768849	('J01DC04',)	cefaclor	1796435	('J01DD08',)	cefixime	17	29.647058823529413
711584	('N03AX14',)	levetiracetam	740910	('N03AB02',)	phenytoin	17	51.339285714285715
1107830	('R06AX13',)	loratadine	951237	('R01AC04', 'R06AX05')	antazoline	17	147.0
1118084	('L01XX33', 'M01AH01')	celecoxib	1103374	('M01AH03',)	valdecoxib	17	54.05882352941177
1118117	('N02CC02',)	naratriptan	1189458	('N02CC07',)	frovatriptan	17	67.84
1185922	('M01AE03', 'M02AA10')	ketoprofen	1178663	('C01EB03', 'M01AB01', 'M02AA23', 'S01BC01')	indomethacin	17	129.05882352941177
1196677	('R03AC13', 'R03CC15')	formoterol	1236744	('R03AC03', 'R03CC03')	terbutaline	17	56.57377049180328
19027958	('G04BD11',)	fesoterodine	913782	('G04BD07',)	tolterodine	17	35.94117647058823
19035631	('A11CC04', 'D05AX03')	calcitriol	19095164	('A11CC05',)	cholecalciferol	17	50.370370370370374
1750087	('D08AG02', 'D09AA09', 'D11AC06', 'G01AX11', 'R02AA15', 'S01AX18')	povidone-iodine	1790812	('A01AB03', 'B05CA02', 'D08AC02', 'D09AA12', 'R02AA05', 'S01AX09', 'S02AA09', 'S03AA04')	chlorhexidine	16	155.3793103448276
798834	('N06AA04',)	clomipramine	703547	('N06AX05',)	trazodone	16	50.27777777777778
1124300	('D11AX18', 'M01AB05', 'M02AA15', 'S01BC03')	diclofenac	955583	('C05AA06', 'D07AB06', 'D07XB04', 'D10AA01', 'S01BA07', 'S01CB05')	fluorometholone	16	53.88
993631	('A02AA02', 'A06AD02', 'A12CC10')	magnesium oxide	987245	('A06AD11',)	lactulose	16	140.27777777777777
1347384	('C09CA04',)	irbesartan	1308842	('C09CA03',)	valsartan	16	66.0625
1518254	('A01AC02', 'C05AA09', 'D07AB19', 'D07XB05', 'D10AA03', 'H02AB02', 'R01AD03', 'S01BA01', 'S01CB01', 'S02BA06', 'S03BA01')	dexamethasone	1836948	('A01AB13', 'D06AA04', 'J01AA07', 'S01AA09', 'S02AA08', 'S03AA02')	tetracycline	16	92.72222222222223
1124300	('D11AX18', 'M01AB05', 'M02AA15', 'S01BC03')	diclofenac	915935	('D11AH02',)	pimecrolimus	16	76.75
1150871	('A02BB01', 'G02AD06')	misoprostol	950696	('A02BA04',)	nizatidine	16	68.84210526315789
1350489	('C02CA01',)	prazosin	1363053	('C02CA04',)	doxazosin	16	56.6875
42709325	('S01EE05',)	tafluprost	954688	('S01EE01',)	latanoprost	16	66.5
19011355	('M01AH05',)	etoricoxib	1189754	('M01AH02',)	rofecoxib	16	23.88235294117647
1750087	('D08AG02', 'D09AA09', 'D11AC06', 'G01AX11', 'R02AA15', 'S01AX18')	povidone-iodine	907879	('A01AB09', 'A07AC01', 'D01AC02', 'G01AF04', 'J02AB01', 'S02AA13')	miconazole	16	216.3125
1750087	('D08AG02', 'D09AA09', 'D11AC06', 'G01AX11', 'R02AA15', 'S01AX18')	povidone-iodine	989878	('C01BB01', 'C05AD01', 'D04AB01', 'N01BB02', 'R02AD02', 'S01HA07', 'S02DA01')	lidocaine	16	152.44
1118117	('N02CC02',)	naratriptan	1103552	('N02CC05',)	almotriptan	16	38.875
1750087	('D08AG02', 'D09AA09', 'D11AC06', 'G01AX11', 'R02AA15', 'S01AX18')	povidone-iodine	915981	('A01AB08', 'A07AA01', 'B05CA09', 'D06AX04', 'J01GB05', 'R02AB01', 'S01AA03', 'S02AA07', 'S03AA01')	neomycin	16	310.88235294117646
19029393	('M01AB16', 'M02AA25')	aceclofenac	1177480	('C01EB16', 'G02CC01', 'M01AE01', 'M02AA13', 'R02AX02')	ibuprofen	16	144.5
1322081	('C07AB05', 'S01ED02')	betaxolol	981709	('S01EC03',)	dorzolamide	16	127.29268292682927
19005147	('N05AA02',)	methotrimeprazine	19005147	('N05AA02',)	methotrimeprazine	16	45.55555555555556
1551099	('A07EA03', 'H02AB07')	prednisone	1550557	('A01AC04', 'A07EA01', 'C05AA04', 'D07AA03', 'D07XA02', 'H02AB06', 'R01AD02', 'S01BA04', 'S01CB02', 'S02BA03', 'S03BA02')	prednisolone	16	61.72222222222222
1136422	('R06AE09',)	levocetirizine	1192710	('R06AB04',)	chlorpheniramine	16	50.63157894736842
1196677	('R03AC13', 'R03CC15')	formoterol	1343916	('A01AD01', 'B02BC09', 'C01CA24', 'R01AA14', 'R03AA01', 'S01EA01')	epinephrine	16	42.733333333333334
19086100	('R06AX25',)	mizolastine	1107830	('R06AX13',)	loratadine	16	129.3125
19019620	('A01AD02', 'G02CC03', 'M01AX07', 'M02AA05', 'R02AX03')	benzydamine	19069022	('A01AA01', 'A12CD01')	sodium fluoride	16	46.96
981709	('S01EC03',)	dorzolamide	929435	('S01EC01',)	acetazolamide	16	72.22727272727273
705755	('N06AA06',)	trimipramine	755695	('N06AB03',)	fluoxetine	16	86.73684210526316
1340128	('C09AA01',)	captopril	1341927	('C09AA02',)	enalapril	16	67.5625
1137529	('R03AC12',)	salmeterol	19053979	('G02CA03', 'R03AC04', 'R03CC04')	fenoterol	16	42.0
905233	('D07AC13', 'D07XC03', 'R01AD09', 'R03BA07')	mometasone	951237	('R01AC04', 'R06AX05')	antazoline	16	130.22727272727272
713823	('N04BC04',)	ropinirole	786426	('N04BC09',)	rotigotine	16	30.25
905233	('D07AC13', 'D07XC03', 'R01AD09', 'R03BA07')	mometasone	19042445	('R01AA09',)	tramazoline	16	149.8125
1768849	('J01DC04',)	cefaclor	1769535	('J01DB05',)	cefadroxil	16	197.41176470588235
1525215	('A10BG03',)	pioglitazone	1583722	('A10BJ01',)	exenatide	16	46.8235294117647
720727	('N05CF03',)	zaleplon	836715	('N05CD07',)	temazepam	16	36.3125
908523	('A06AA01',)	mineral oil	948515	('A06AD15',)	polyethylene glycols	16	46.523809523809526
908523	('A06AA01',)	mineral oil	993631	('A02AA02', 'A06AD02', 'A12CC10')	magnesium oxide	16	48.08
722031	('N06AB05',)	paroxetine	750982	('N06AX12',)	bupropion	16	142.1764705882353
721724	('N06AA10',)	nortriptyline	725131	('N06AX11',)	mirtazapine	16	31.944444444444443
980867	('D08AH30', 'D09AA10', 'G01AC02', 'P01AA02', 'S02AA05')	clioquinol	997881	('D10AF01', 'G01AA10', 'J01FF01')	clindamycin	16	121.75
990069	('D06AX02', 'D10AF03', 'G01AA05', 'J01BA01', 'S01AA01', 'S02AA01', 'S03AA08')	chloramphenicol	940864	('D01AC03', 'G01AF05')	econazole	16	130.52941176470588
954853	('G04BD02',)	flavoxate	918906	('G04BD04',)	oxybutynin	16	33.0
990009	('S01EA02',)	dipivefrin	902427	('C07AA06', 'S01ED01')	timolol	16	74.74615384615385
1367571	('B01AB01', 'C05BA03', 'S01XA14')	heparin	1367571	('B01AB01', 'C05BA03', 'S01XA14')	heparin	16	65.41176470588235
705103	('N03AX09',)	lamotrigine	798874	('N03AE01',)	clonazepam	16	45.8974358974359
1343916	('A01AD01', 'B02BC09', 'C01CA24', 'R01AA14', 'R03AA01', 'S01EA01')	epinephrine	1114620	('R01AC07', 'R03BC03', 'S01GX04')	nedocromil	16	108.16216216216216
990069	('D06AX02', 'D10AF03', 'G01AA05', 'J01BA01', 'S01AA01', 'S02AA01', 'S03AA08')	chloramphenicol	1717240	('A01AB04', 'A07AA07', 'G01AA03', 'J02AA01')	amphotericin B	16	81.375
1589505	('G03AC03', 'G03AD01')	levonorgestrel	1519936	('G03AC08',)	etonogestrel	16	154.76470588235293
940535	('D01AC09',)	sulconazole	940535	('D01AC09',)	sulconazole	16	198.2962962962963
1311276	('G04BE09',)	vardenafil	918906	('G04BD04',)	oxybutynin	16	94.21052631578948
19136654	('M01AX04',)	apazone	1115008	('G02CC02', 'M01AE02', 'M02AA12')	naproxen	16	255.1875
925952	('A01AB25', 'D06AA03', 'G01AA07', 'J01AA06', 'S01AA04')	oxytetracycline	1778162	('J01DC02', 'S01AA27')	cefuroxime	16	115.3529411764706
757627	('N06DA04',)	galantamine	757627	('N06DA04',)	galantamine	16	50.34782608695652
43526465	('A10BK02',)	canagliflozin	1503297	('A10BA02',)	metformin	16	36.516129032258064
778268	('N06AA02',)	imipramine	739138	('N06AB06',)	sertraline	16	126.33333333333333
1315946	('L02BG04',)	letrozole	1348265	('L02BG03',)	anastrozole	16	17.25
778268	('N06AA02',)	imipramine	19037989	('N06AA16',)	dothiepin	16	104.125
1113648	('M01AX01',)	nabumetone	1118084	('L01XX33', 'M01AH01')	celecoxib	16	26.25
915542	('D11AX21', 'S01EA05', 'S01GA07')	brimonidine	929435	('S01EC01',)	acetazolamide	16	53.166666666666664
915175	('D06AX05', 'J01XX10', 'R02AB04', 'S01AA32')	bacitracin	989878	('C01BB01', 'C05AD01', 'D04AB01', 'N01BB02', 'R02AD02', 'S01HA07', 'S02DA01')	lidocaine	16	80.75
1307046	('C07AB02',)	metoprolol	1370109	('C07AA07',)	sotalol	16	22.1875
1361711	('C01DA02', 'C05AE01')	nitroglycerin	927478	('C05AD07', 'D04AB07')	pramoxine	16	69.5909090909091
1717240	('A01AB04', 'A07AA07', 'G01AA03', 'J02AA01')	amphotericin B	990069	('D06AX02', 'D10AF03', 'G01AA05', 'J01BA01', 'S01AA01', 'S02AA01', 'S03AA08')	chloramphenicol	16	219.875
19088223	('J01CA08',)	amdinocillin pivoxil	19054936	('J01CF05',)	floxacillin	16	56.11764705882353
1717240	('A01AB04', 'A07AA07', 'G01AA03', 'J02AA01')	amphotericin B	1790812	('A01AB03', 'B05CA02', 'D08AC02', 'D09AA12', 'R02AA05', 'S01AX09', 'S02AA09', 'S03AA04')	chlorhexidine	16	51.4375
1717240	('A01AB04', 'A07AA07', 'G01AA03', 'J02AA01')	amphotericin B	1738521	('A01AB22', 'J01AA02')	doxycycline	16	104.625
1156378	('M01AE09', 'M02AA19', 'R02AX01', 'S01BC04')	flurbiprofen	1115008	('G02CC02', 'M01AE02', 'M02AA12')	naproxen	16	177.6875
938061	('D01AE13',)	selenium sulfide	1754994	('D01AC15', 'J02AC01')	fluconazole	16	97.5625
755695	('N06AB03',)	fluoxetine	705755	('N06AA06',)	trimipramine	16	56.375
929435	('S01EC01',)	acetazolamide	915542	('D11AX21', 'S01EA05', 'S01GA07')	brimonidine	16	62.88461538461539
1721543	('J01MA06', 'S01AE02')	norfloxacin	915981	('A01AB08', 'A07AA01', 'B05CA09', 'D06AX04', 'J01GB05', 'R02AB01', 'S01AA03', 'S02AA07', 'S03AA01')	neomycin	16	174.0625
752061	('N05AB04',)	prochlorperazine	766529	('N05AD01',)	haloperidol	16	24.25
742267	('N03AX11',)	topiramate	798874	('N03AE01',)	clonazepam	16	38.214285714285715
1526475	('C10AX09',)	ezetimibe	1549686	('C10AA04',)	fluvastatin	16	47.03225806451613
19037038	('A12AA03', 'B05XA19', 'D11AX03')	calcium gluconate	19037038	('A12AA03', 'B05XA19', 'D11AX03')	calcium gluconate	16	93.3173076923077
1503297	('A10BA02',)	metformin	45774751	('A10BK03',)	empagliflozin	16	21.38888888888889
19026096	('D07AC06', 'D07XC04')	diflucortolone	1149380	('D07AC17', 'R01AD08', 'R03BA05')	fluticasone	16	54.94736842105263
1115572	('A07EA07', 'D07AC15', 'R01AD01', 'R03BA01')	beclomethasone	934262	('A07EC04',)	balsalazide	16	45.4375
1790812	('A01AB03', 'B05CA02', 'D08AC02', 'D09AA12', 'R02AA05', 'S01AX09', 'S02AA09', 'S03AA04')	chlorhexidine	1836948	('A01AB13', 'D06AA04', 'J01AA07', 'S01AA09', 'S02AA08', 'S03AA02')	tetracycline	16	66.8125
1703687	('D06BB03', 'J05AB01', 'S01AD03')	acyclovir	923081	('J01MA01', 'S01AE01', 'S02AA16')	ofloxacin	16	176.1578947368421
794852	('N05AA01',)	chlorpromazine	766814	('N05AH04',)	quetiapine	16	59.294117647058826
19037989	('N06AA16',)	dothiepin	721724	('N06AA10',)	nortriptyline	16	54.75
1145379	('N02CA02',)	ergotamine	1118117	('N02CC02',)	naratriptan	15	202.6
1503297	('A10BA02',)	metformin	44506754	('A10BJ03',)	lixisenatide	15	33.05555555555556
1178663	('C01EB03', 'M01AB01', 'M02AA23', 'S01BC01')	indomethacin	1185922	('M01AE03', 'M02AA10')	ketoprofen	15	86.53333333333333
1550557	('A01AC04', 'A07EA01', 'C05AA04', 'D07AA03', 'D07XA02', 'H02AB06', 'R01AD02', 'S01BA04', 'S01CB02', 'S02BA03', 'S03BA02')	prednisolone	916282	('A07EC03',)	olsalazine	15	52.4
1185922	('M01AE03', 'M02AA10')	ketoprofen	1195492	('M01AB08',)	etodolac	15	93.66666666666667
1794280	('P02CA01',)	mebendazole	19046291	('P02CB01',)	piperazine	15	229.5625
705755	('N06AA06',)	trimipramine	797617	('N06AB04',)	citalopram	15	72.9375
1189754	('M01AH02',)	rofecoxib	1360332	('M01AX05',)	glucosamine	15	50.8125
19020021	('N05CD02',)	nitrazepam	744740	('N05CF02',)	zolpidem	15	109.13333333333334
905233	('D07AC13', 'D07XC03', 'R01AD09', 'R03BA07')	mometasone	955252	('C05AA11', 'D07AC08')	fluocinonide	15	129.52631578947367
1140643	('N02CC01',)	sumatriptan	1189697	('N02CC06',)	eletriptan	15	38.095238095238095
905151	('D07AB10', 'S01BA10')	alclometasone	905151	('D07AB10', 'S01BA10')	alclometasone	15	82.68571428571428
918906	('G04BD04',)	oxybutynin	916230	('G04BD10',)	darifenacin	15	72.13333333333334
1506270	('D07AA01', 'D10AA02', 'H02AB04')	methylprednisolone	1708880	('A01AB23', 'D10AF07', 'J01AA08')	minocycline	15	78.6
1525215	('A10BG03',)	pioglitazone	40170911	('A10BJ02',)	liraglutide	15	45.23529411764706
1189458	('N02CC07',)	frovatriptan	1116031	('N02CC03',)	zolmitriptan	15	51.9375
1185922	('M01AE03', 'M02AA10')	ketoprofen	19100761	('M02AA08',)	felbinac	15	42.529411764705884
978555	('C03BA11',)	indapamide	1395058	('C03BA04',)	chlorthalidone	15	36.8125
19030059	('A02BX13',)	alginic acid	1036228	('A02BX02',)	sucralfate	15	68.18181818181819
907879	('A01AB09', 'A07AC01', 'D01AC02', 'G01AF04', 'J02AB01', 'S02AA13')	miconazole	19095028	('D08AH02', 'G01AC03', 'P01AA04', 'R02AA11')	chlorquinaldol	15	181.26666666666668
700299	('N05AC02',)	thioridazine	766529	('N05AD01',)	haloperidol	15	32.8125
919986	('S01EA03',)	apraclonidine	902427	('C07AA06', 'S01ED01')	timolol	15	53.86363636363637
19014977	('C01DX16',)	nicorandil	1383925	('C01DA08', 'C05AE02')	isosorbide dinitrate	15	33.92857142857143
1189458	('N02CC07',)	frovatriptan	1154077	('N02CC04',)	rizatriptan	15	35.578947368421055
915175	('D06AX05', 'J01XX10', 'R02AB04', 'S01AA32')	bacitracin	948582	('A07AA05', 'J01XB02', 'S01AA18', 'S02AA11', 'S03AA03')	polymyxin B	15	147.8
1790812	('A01AB03', 'B05CA02', 'D08AC02', 'D09AA12', 'R02AA05', 'S01AX09', 'S02AA09', 'S03AA04')	chlorhexidine	1780601	('D08AG03',)	iodine	15	50.57142857142857
1790812	('A01AB03', 'B05CA02', 'D08AC02', 'D09AA12', 'R02AA05', 'S01AX09', 'S02AA09', 'S03AA04')	chlorhexidine	1717240	('A01AB04', 'A07AA07', 'G01AA03', 'J02AA01')	amphotericin B	15	27.8
19042550	('N05CD11',)	triazulenone	19044883	('N05CF01',)	zopiclone	15	61.77777777777778
19044883	('N05CF01',)	zopiclone	19042550	('N05CD11',)	triazulenone	15	76.85
1786621	('J01DB01',)	cephalexin	1796435	('J01DD08',)	cefixime	15	59.53333333333333
1778162	('J01DC02', 'S01AA27')	cefuroxime	915981	('A01AB08', 'A07AA01', 'B05CA09', 'D06AX04', 'J01GB05', 'R02AB01', 'S01AA03', 'S02AA07', 'S03AA01')	neomycin	15	103.86666666666666
907013	('C03BA08',)	metolazone	907013	('C03BA08',)	metolazone	15	59.40909090909091
915981	('A01AB08', 'A07AA01', 'B05CA09', 'D06AX04', 'J01GB05', 'R02AB01', 'S01AA03', 'S02AA07', 'S03AA01')	neomycin	1750087	('D08AG02', 'D09AA09', 'D11AC06', 'G01AX11', 'R02AA15', 'S01AX18')	povidone-iodine	15	85.86666666666666
1150836	('R06AX12',)	terfenadine	19081195	('R06AE01',)	buclizine	15	144.4375
955252	('C05AA11', 'D07AC08')	fluocinonide	998415	('D07AD01',)	clobetasol	15	60.4
1780601	('D08AG03',)	iodine	1790812	('A01AB03', 'B05CA02', 'D08AC02', 'D09AA12', 'R02AA05', 'S01AX09', 'S02AA09', 'S03AA04')	chlorhexidine	15	43.8
19081195	('R06AE01',)	buclizine	1150836	('R06AX12',)	terfenadine	15	84.875
907879	('A01AB09', 'A07AC01', 'D01AC02', 'G01AF04', 'J02AB01', 'S02AA13')	miconazole	923081	('J01MA01', 'S01AE01', 'S02AA16')	ofloxacin	15	160.7058823529412
1550557	('A01AC04', 'A07EA01', 'C05AA04', 'D07AA03', 'D07XA02', 'H02AB06', 'R01AD02', 'S01BA04', 'S01CB02', 'S02BA03', 'S03BA02')	prednisolone	1156378	('M01AE09', 'M02AA19', 'R02AX01', 'S01BC04')	flurbiprofen	15	132.86666666666667
915981	('A01AB08', 'A07AA01', 'B05CA09', 'D06AX04', 'J01GB05', 'R02AB01', 'S01AA03', 'S02AA07', 'S03AA01')	neomycin	917006	('C05AD03', 'D04AB04', 'N01BA05', 'R02AD01')	benzocaine	15	108.875
42800040	('G04BE10',)	avanafil	42800040	('G04BE10',)	avanafil	15	58.65
1343916	('A01AD01', 'B02BC09', 'C01CA24', 'R01AA14', 'R03AA01', 'S01EA01')	epinephrine	904525	('S01EE03',)	bimatoprost	15	110.0
19012565	('L04AA06',)	mycophenolic acid	19012565	('L04AA06',)	mycophenolic acid	15	42.98529411764706
1519936	('G03AC08',)	etonogestrel	1588000	('G03AC09',)	desogestrel	15	266.6
798874	('N03AE01',)	clonazepam	711584	('N03AX14',)	levetiracetam	15	40.041666666666664
1518254	('A01AC02', 'C05AA09', 'D07AB19', 'D07XB05', 'D10AA03', 'H02AB02', 'R01AD03', 'S01BA01', 'S01CB01', 'S02BA06', 'S03BA01')	dexamethasone	19069022	('A01AA01', 'A12CD01')	sodium fluoride	15	48.214285714285715
19024063	('B01AA07',)	acenocoumarol	19024063	('B01AA07',)	acenocoumarol	15	61.60606060606061
1310317	('L01AA01',)	cyclophosphamide	1310317	('L01AA01',)	cyclophosphamide	15	45.810810810810814
923840	('C05AD04', 'D04AB02', 'N01BB06', 'S01HA06', 'S02DA04')	dibucaine	1135766	('C01CA06', 'C05AX06', 'R01AA04', 'R01AB01', 'R01BA03', 'S01FB01', 'S01GA05')	phenylephrine	15	170.125
19027958	('G04BD11',)	fesoterodine	42873636	('G04BD12',)	mirabegron	15	101.06666666666666
19008339	('A11CA01', 'D10AD02', 'R01AX02', 'S01XA02')	vitamin A	1506270	('D07AA01', 'D10AA02', 'H02AB04')	methylprednisolone	15	66.8
721724	('N06AA10',)	nortriptyline	19037989	('N06AA16',)	dothiepin	15	43.294117647058826
925952	('A01AB25', 'D06AA03', 'G01AA07', 'J01AA06', 'S01AA04')	oxytetracycline	1750087	('D08AG02', 'D09AA09', 'D11AC06', 'G01AX11', 'R02AA15', 'S01AX18')	povidone-iodine	15	241.52380952380952
1708880	('A01AB23', 'D10AF07', 'J01AA08')	minocycline	984232	('D10AD04', 'D10BA01')	isotretinoin	15	82.46875
19047076	('N02CX01',)	pizotyline	1189458	('N02CC07',)	frovatriptan	15	129.86363636363637
1708880	('A01AB23', 'D10AF07', 'J01AA08')	minocycline	1790812	('A01AB03', 'B05CA02', 'D08AC02', 'D09AA12', 'R02AA05', 'S01AX09', 'S02AA09', 'S03AA04')	chlorhexidine	15	58.44444444444444
19037989	('N06AA16',)	dothiepin	750982	('N06AX12',)	bupropion	15	284.6666666666667
1000632	('A01AB18', 'D01AC01', 'G01AF02')	clotrimazole	19069022	('A01AA01', 'A12CD01')	sodium fluoride	15	34.388888888888886
1386957	('C07AG01',)	labetalol	1314002	('C07AB03',)	atenolol	15	111.93333333333334
739138	('N06AB06',)	sertraline	798834	('N06AA04',)	clomipramine	15	120.70588235294117
794852	('N05AA01',)	chlorpromazine	704984	('N05AB06',)	trifluoperazine	15	116.66666666666667
1316262	('G04BE03',)	sildenafil	991825	('G04BD09',)	trospium	15	42.45454545454545
1518254	('A01AC02', 'C05AA09', 'D07AB19', 'D07XB05', 'D10AA03', 'H02AB02', 'R01AD03', 'S01BA01', 'S01CB01', 'S02BA06', 'S03BA01')	dexamethasone	927478	('C05AD07', 'D04AB07')	pramoxine	15	101.4
1316262	('G04BE03',)	sildenafil	42873636	('G04BD12',)	mirabegron	15	46.473684210526315
924939	('A06AB02', 'A06AG02')	bisacodyl	948515	('A06AD15',)	polyethylene glycols	15	40.25
1115572	('A07EA07', 'D07AC15', 'R01AD01', 'R03BA01')	beclomethasone	955583	('C05AA06', 'D07AB06', 'D07XB04', 'D10AA01', 'S01BA07', 'S01CB05')	fluorometholone	15	37.25
929638	('D05BB02',)	acitretin	929638	('D05BB02',)	acitretin	15	72.51351351351352
1746940	('D10AF02', 'J01FA01', 'S01AA17')	erythromycin	19095043	('A01AB21', 'D06AA02', 'J01AA03', 'S01AA02')	chlortetracycline	15	115.13333333333334
1301065	('B01AB04',)	dalteparin	40241331	('B01AF01',)	rivaroxaban	15	83.73333333333333
1123995	('R03AB03', 'R03CB03')	metaproterenol	1137529	('R03AC12',)	salmeterol	15	48.833333333333336
945286	('N07AX01', 'S01EB01')	pilocarpine	981709	('S01EC03',)	dorzolamide	15	45.28169014084507
797617	('N06AB04',)	citalopram	19084693	('N06AX18',)	reboxetine	15	107.11764705882354
1746940	('D10AF02', 'J01FA01', 'S01AA17')	erythromycin	957393	('D10AX01',)	aluminum chloride	15	257.95
732309	('N04BC02',)	pergolide	732309	('N04BC02',)	pergolide	15	49.65217391304348
925102	('G03CB01', 'G03CC02')	dienestrol	19049038	('G03CA04', 'G03CC06')	estriol	15	346.26666666666665
989878	('C01BB01', 'C05AD01', 'D04AB01', 'N01BB02', 'R02AD02', 'S01HA07', 'S02DA01')	lidocaine	732893	('N01BB01',)	bupivacaine	15	116.06666666666666
902950	('D01AE18',)	tolnaftate	907879	('A01AB09', 'A07AC01', 'D01AC02', 'G01AF04', 'J02AB01', 'S02AA13')	miconazole	15	154.4
1196514	('R01AD04', 'R03BA03')	flunisolide	939259	('A07EA06', 'D07AC09', 'R01AD05', 'R03BA02')	budesonide	15	101.0
1580747	('A10BH01',)	sitagliptin	43526465	('A10BK02',)	canagliflozin	15	44.7
1560524	('B05CX01', 'V04CA02', 'V06DC01')	glucose	19111620	('B03BB01', 'V04CX02')	folic acid	15	43.791666666666664
1105889	('R06AX07',)	triprolidine	1105889	('R06AX07',)	triprolidine	15	123.29166666666667
948582	('A07AA05', 'J01XB02', 'S01AA18', 'S02AA11', 'S03AA03')	polymyxin B	915175	('D06AX05', 'J01XX10', 'R02AB04', 'S01AA32')	bacitracin	15	147.8
711584	('N03AX14',)	levetiracetam	798874	('N03AE01',)	clonazepam	15	39.28
902938	('R01AD13', 'R03BA08')	ciclesonide	920458	('A07EA04', 'C05AA05', 'D07AC01', 'D07XC01', 'H02AB01', 'R01AD06', 'R03BA04', 'S01BA06', 'S01CB04', 'S02BA07', 'S03BA03')	betamethasone	15	44.04347826086956
902722	('J01GB01', 'S01AA12')	tobramycin	990069	('D06AX02', 'D10AF03', 'G01AA05', 'J01BA01', 'S01AA01', 'S02AA01', 'S03AA08')	chloramphenicol	15	60.13333333333333
711584	('N03AX14',)	levetiracetam	742267	('N03AX11',)	topiramate	15	66.17142857142858
1103552	('N02CC05',)	almotriptan	1118117	('N02CC02',)	naratriptan	15	58.375
19091830	('N06AA07',)	lofepramine	798834	('N06AA04',)	clomipramine	15	92.6
903963	('A01AC01', 'C05AA12', 'D07AB09', 'D07XB02', 'H02AB08', 'R01AD11', 'R03BA06', 'S01BA05')	triamcinolone	19008339	('A11CA01', 'D10AD02', 'R01AX02', 'S01XA02')	vitamin A	15	31.875
43013024	('B01AF02',)	apixaban	1310149	('B01AA03',)	warfarin	15	21.066666666666666
942028	('D01AC07', 'G01AF08')	tioconazole	980867	('D08AH30', 'D09AA10', 'G01AC02', 'P01AA02', 'S02AA05')	clioquinol	15	75.6875
904453	('A02BC05',)	esomeprazole	997276	('A02BA01',)	cimetidine	15	85.93333333333334
923540	('C05BB05', 'D08AE03', 'N01BX03', 'R02AA19')	phenol	989878	('C01BB01', 'C05AD01', 'D04AB01', 'N01BB02', 'R02AD02', 'S01HA07', 'S02DA01')	lidocaine	15	131.06666666666666
715710	('N04BD02',)	rasagiline	720810	('N04BC05',)	pramipexole	15	49.04347826086956
990069	('D06AX02', 'D10AF03', 'G01AA05', 'J01BA01', 'S01AA01', 'S02AA01', 'S03AA08')	chloramphenicol	915175	('D06AX05', 'J01XX10', 'R02AB04', 'S01AA32')	bacitracin	15	186.125
